"V1"	"V2"	"V3"	"V4"
"356"	"patient.lymph_node_preoperative_assessment_diagnostic_imaging_types.lymph_node_preoperative_assessment_diagnostic_imaging_type"	"0.28135932033983"	"ct with contrast ,ct without contrast ,mri with contrast ,mri without contrast ,NA ,ultrasound ,"
"357"	"patient.lymph_node_preoperative_assessment_diagnostic_imaging_types.lymph_node_preoperative_assessment_diagnostic_imaging_type.2"	"0.541729135432284"	"ct with contrast ,ct without contrast ,mri with contrast ,mri without contrast ,NA ,"
"358"	"patient.lymph_node_preoperative_assessment_diagnostic_imaging_types.lymph_node_preoperative_assessment_diagnostic_imaging_type.3"	"1"	"mri with contrast ,NA ,"
"359"	"patient.lymph_node_preoperative_scan_indicator"	"0.361819090454773"	"NA ,no ,yes ,"
"360"	"patient.malignant_neoplasm_metastatic_involvement_site"	"0.509245377311344"	"bone ,lung ,NA ,other ,"
"361"	"patient.metastatic_neoplasm_confirmed_diagnosis_method_names.metastatic_neoplasm_confirmed_diagnosis_method_name"	"0.491254372813593"	"biopsy proven ,imaging suspected ,NA ,rai-avid ,"
"362"	"patient.metastatic_neoplasm_confirmed_diagnosis_method_names.metastatic_neoplasm_confirmed_diagnosis_method_name.2"	"1"	"imaging suspected ,NA ,"
"363"	"patient.metastatic_neoplasm_confirmed_diagnosis_method_text"	"1"	"NA ,papillary thyroid carcinoma ,pathology of the left and right femur lesions involved by metastasis ,"
"368"	"patient.new_tumor_events.new_tumor_event.2.additional_pharmaceutical_therapy"	"1"	"NA ,no ,"
"369"	"patient.new_tumor_events.new_tumor_event.2.additional_radiation_therapy"	"0.0699650174912544"	"NA ,no ,yes ,"
"370"	"patient.new_tumor_events.new_tumor_event.2.days_to_new_tumor_event_additional_surgery_procedure"	"1"	"1708 ,NA ,"
"371"	"patient.new_tumor_events.new_tumor_event.2.days_to_new_tumor_event_after_initial_treatment"	"1"	"1708 ,221 ,NA ,"
"378"	"patient.new_tumor_events.new_tumor_event.2.i_131_total_administered_preparation_technique"	"1"	"NA ,patient did not receive i-131 treatment ,"
"379"	"patient.new_tumor_events.new_tumor_event.2.new_neoplasm_confirmed_diagnosis_method_name"	"1"	"NA ,pathology ,"
"380"	"patient.new_tumor_events.new_tumor_event.2.new_neoplasm_event_occurrence_anatomic_site"	"0.0789605197401299"	"bone ,NA ,other, specify ,"
"381"	"patient.new_tumor_events.new_tumor_event.2.new_neoplasm_event_type"	"0.0741758241758241"	"distant metastasis ,NA ,"
"382"	"patient.new_tumor_events.new_tumor_event.2.new_neoplasm_occurrence_anatomic_site_text"	"1"	"femur ,NA ,"
"383"	"patient.new_tumor_events.new_tumor_event.2.new_tumor_event_additional_surgery_procedure"	"0.0774612693653173"	"NA ,no ,yes ,"
"385"	"patient.new_tumor_events.new_tumor_event.2.radiation_therapy_administered_preparation_technique_text"	"1"	"imrt ,NA ,"
"387"	"patient.new_tumor_events.new_tumor_event.2.therapeutic_procedure_new_neoplasm_required_additional_therapy_type"	"1"	"NA ,surgery (distant metastasis) or surgery (loco-regional) ,"
"388"	"patient.new_tumor_events.new_tumor_event.2.therapeutic_procedure_new_neoplasm_required_additional_therapy_type.2"	"1"	"NA ,rai therapy ,"
"391"	"patient.new_tumor_events.new_tumor_event.3.additional_pharmaceutical_therapy"	"1"	"NA ,yes ,"
"392"	"patient.new_tumor_events.new_tumor_event.3.additional_radiation_therapy"	"1"	"NA ,no ,"
"401"	"patient.new_tumor_events.new_tumor_event.3.i_131_total_administered_preparation_technique"	"1"	"NA ,patient did not receive i-131 treatment ,"
"402"	"patient.new_tumor_events.new_tumor_event.3.new_neoplasm_confirmed_diagnosis_method_name"	"1"	"imaging ,NA ,"
"403"	"patient.new_tumor_events.new_tumor_event.3.new_neoplasm_event_occurrence_anatomic_site"	"1"	"NA ,other, specify ,"
"404"	"patient.new_tumor_events.new_tumor_event.3.new_neoplasm_event_type"	"1"	"distant metastasis ,NA ,"
"405"	"patient.new_tumor_events.new_tumor_event.3.new_neoplasm_occurrence_anatomic_site_text"	"1"	"NA ,neck ,"
"406"	"patient.new_tumor_events.new_tumor_event.3.new_tumor_event_additional_surgery_procedure"	"1"	"NA ,no ,"
"409"	"patient.new_tumor_events.new_tumor_event.3.radiosensitizing_agent_administered_indicator"	"1"	"NA ,no ,"
"410"	"patient.new_tumor_events.new_tumor_event.3.therapeutic_procedure_new_neoplasm_required_additional_therapy_type"	"1"	"NA ,pharmaceutical therapy ,"
"413"	"patient.new_tumor_events.new_tumor_event.4.additional_pharmaceutical_therapy"	"1"	"NA ,yes ,"
"414"	"patient.new_tumor_events.new_tumor_event.4.additional_radiation_therapy"	"1"	"NA ,no ,"
"423"	"patient.new_tumor_events.new_tumor_event.4.i_131_total_administered_preparation_technique"	"1"	"NA ,patient did not receive i-131 treatment ,"
"424"	"patient.new_tumor_events.new_tumor_event.4.new_neoplasm_confirmed_diagnosis_method_name"	"1"	"imaging ,NA ,"
"425"	"patient.new_tumor_events.new_tumor_event.4.new_neoplasm_event_occurrence_anatomic_site"	"1"	"NA ,other, specify ,"
"426"	"patient.new_tumor_events.new_tumor_event.4.new_neoplasm_event_type"	"1"	"distant metastasis ,NA ,"
"427"	"patient.new_tumor_events.new_tumor_event.4.new_neoplasm_occurrence_anatomic_site_text"	"1"	"NA ,pleura ,"
"428"	"patient.new_tumor_events.new_tumor_event.4.new_tumor_event_additional_surgery_procedure"	"1"	"NA ,no ,"
"431"	"patient.new_tumor_events.new_tumor_event.4.radiosensitizing_agent_administered_indicator"	"1"	"NA ,no ,"
"432"	"patient.new_tumor_events.new_tumor_event.4.therapeutic_procedure_new_neoplasm_required_additional_therapy_type"	"1"	"NA ,pharmaceutical therapy ,"
"435"	"patient.new_tumor_events.new_tumor_event.5.additional_pharmaceutical_therapy"	"1"	"NA ,yes ,"
"436"	"patient.new_tumor_events.new_tumor_event.5.additional_radiation_therapy"	"1"	"NA ,no ,"
"445"	"patient.new_tumor_events.new_tumor_event.5.i_131_total_administered_preparation_technique"	"1"	"NA ,patient did not receive i-131 treatment ,"
"446"	"patient.new_tumor_events.new_tumor_event.5.new_neoplasm_confirmed_diagnosis_method_name"	"1"	"imaging ,NA ,"
"447"	"patient.new_tumor_events.new_tumor_event.5.new_neoplasm_event_occurrence_anatomic_site"	"1"	"NA ,other, specify ,"
"448"	"patient.new_tumor_events.new_tumor_event.5.new_neoplasm_event_type"	"1"	"distant metastasis ,NA ,"
"449"	"patient.new_tumor_events.new_tumor_event.5.new_neoplasm_occurrence_anatomic_site_text"	"1"	"liver ,NA ,"
"450"	"patient.new_tumor_events.new_tumor_event.5.new_tumor_event_additional_surgery_procedure"	"1"	"NA ,no ,"
"453"	"patient.new_tumor_events.new_tumor_event.5.radiosensitizing_agent_administered_indicator"	"1"	"NA ,no ,"
"454"	"patient.new_tumor_events.new_tumor_event.5.therapeutic_procedure_new_neoplasm_required_additional_therapy_type"	"1"	"NA ,pharmaceutical therapy ,"
"457"	"patient.new_tumor_events.new_tumor_event.additional_pharmaceutical_therapy"	"0.199400299850075"	"NA ,no ,yes ,"
"458"	"patient.new_tumor_events.new_tumor_event.additional_radiation_therapy"	"0.154922538730635"	"NA ,no ,yes ,"
"459"	"patient.new_tumor_events.new_tumor_event_after_initial_treatment"	"0.0824587706146927"	"NA ,no ,yes ,"
"460"	"patient.new_tumor_events.new_tumor_event.days_to_new_tumor_event_additional_surgery_procedure"	"1"	"1855 ,271 ,455 ,462 ,494 ,NA ,"
"461"	"patient.new_tumor_events.new_tumor_event.days_to_new_tumor_event_after_initial_treatment"	"0.379810094952524"	"174 ,1855 ,267 ,332 ,411 ,439 ,494 ,544 ,946 ,NA ,"
"462"	"patient.new_tumor_events.new_tumor_event.histologic_disease_progression_present_indicator"	"1"	"NA ,no ,yes ,"
"463"	"patient.new_tumor_events.new_tumor_event.histologic_disease_progression_present_text"	"1"	"metastatic papillary thyroid ca ,NA ,papillary carcinoma ,papillary thyroid carcinoma ,"
"464"	"patient.new_tumor_events.new_tumor_event.histologic_disease_progression_present_type"	"1"	"NA ,other, specify ,"
"465"	"patient.new_tumor_events.new_tumor_event.i_131_first_administered_dose"	"1"	"125 ,152 ,200 ,NA ,"
"467"	"patient.new_tumor_events.new_tumor_event.i_131_total_administered_dose"	"1"	"229 ,350 ,NA ,"
"468"	"patient.new_tumor_events.new_tumor_event.i_131_total_administered_preparation_technique"	"1"	"NA ,patient did not receive i-131 treatment ,thyroxine withdrawal ,"
"469"	"patient.new_tumor_events.new_tumor_event.new_neoplasm_confirmed_diagnosis_method_name"	"1"	"imaging ,NA ,pathology ,"
"470"	"patient.new_tumor_events.new_tumor_event.new_neoplasm_event_occurrence_anatomic_site"	"0.112443778110945"	"lung ,lymph node only ,NA ,other, specify ,soft tissue ,"
"471"	"patient.new_tumor_events.new_tumor_event.new_neoplasm_event_type"	"0.215392303848076"	"distant metastasis ,locoregional recurrence ,NA ,new primary tumor ,"
"472"	"patient.new_tumor_events.new_tumor_event.new_neoplasm_occurrence_anatomic_site_text"	"1"	"bowel ,left thyroid bed ,NA ,"
"473"	"patient.new_tumor_events.new_tumor_event.new_tumor_event_additional_surgery_procedure"	"0.0964517741129435"	"NA ,no ,yes ,"
"474"	"patient.new_tumor_events.new_tumor_event.radiation_therapy_administered_dose_text"	"1"	"60 ,NA ,"
"475"	"patient.new_tumor_events.new_tumor_event.radiation_therapy_administered_preparation_technique_text"	"1"	"imrt ,NA ,patient did not receive external radiation therapy ,"
"476"	"patient.new_tumor_events.new_tumor_event.radiosensitizing_agent_administered_indicator"	"1"	"NA ,no ,yes ,"
"477"	"patient.new_tumor_events.new_tumor_event.therapeutic_procedure_new_neoplasm_required_additional_therapy_type"	"1"	"NA ,pharmaceutical therapy ,rai therapy ,surgery (distant metastasis) or surgery (loco-regional) ,"
"478"	"patient.new_tumor_events.new_tumor_event.therapeutic_procedure_new_neoplasm_required_additional_therapy_type.2"	"1"	"NA ,rai therapy ,"
"479"	"patient.new_tumor_events.new_tumor_event.thyroid_gland_carcinoma_involvement_regional_lymph_node_type"	"1"	"lateral (levels 2-5) ,NA ,other ,"
"480"	"patient.new_tumor_events.new_tumor_event.thyroid_gland_carcinoma_regional_lymph_node_involvement_anatomic_sites_text"	"1"	"left level 3 ,NA ,right neck ,"
"482"	"patient.other_genotyping_outcome_lab_results_text"	"1"	"NA ,not identified ,"
"483"	"patient.other_metastatic_involvement_anatomic_site"	"1"	"lymph node ,NA ,"
"485"	"patient.patient_personal_medical_history_thyroid_gland_disorder_names.patient_personal_medical_history_thyroid_gland_disorder_name"	"0.00149925037481259"	"lymphocytic thyroiditis ,NA ,nodular hyperplasia ,normal ,other, specify ,"
"486"	"patient.patient_personal_medical_history_thyroid_gland_disorder_names.patient_personal_medical_history_thyroid_gland_disorder_name.2"	"0.000999500249875062"	"NA ,nodular hyperplasia ,other, specify ,"
"487"	"patient.patient_personal_medical_history_thyroid_gland_disorder_names.patient_personal_medical_history_thyroid_gland_disorder_name.3"	"1"	"NA ,other, specify ,"
"489"	"patient.person_lifetime_risk_radiation_exposure_indicator"	"0.829585207396302"	"NA ,no ,yes ,"
"490"	"patient.person_neoplasm_cancer_status"	"0.118940529735132"	"NA ,tumor free ,with tumor ,"
"491"	"patient.postoperative_rx_tx"	"0.48375812093953"	"NA ,no ,yes ,"
"492"	"patient.post_surgical_procedure_assessment_thyroid_gland_carcinoma_status"	"0.235382308845577"	"NA ,no imaging evidence of disease ,persistent distant metastases ,persistent locoregional disease ,"
"493"	"patient.primary_lymph_node_presentation_assessment"	"0.52023988005997"	"NA ,no ,yes ,"
"494"	"patient.primary_neoplasm_focus_type"	"0.321339330334833"	"multifocal ,NA ,unifocal ,"
"495"	"patient.primary_thyroid_gland_neoplasm_location_anatomic_site"	"0.670164917541229"	"bilateral ,isthmus ,left lobe ,NA ,right lobe ,"
"496"	"patient.prior_dx"	"0.197025754417911"	"no ,yes ,"
"497"	"patient.race"	"0.877561219390305"	"american indian or alaska native ,asian ,black or african american ,NA ,white ,"
"499"	"patient.radiations.radiation.2.anatomic_treatment_site"	"1"	"distant recurrence ,distant site ,NA ,primary tumor field ,regional site ,"
"502"	"patient.radiations.radiation.2.course_number"	"1"	"2 ,NA ,"
"506"	"patient.radiations.radiation.2.measure_of_response"	"1"	"complete response ,NA ,partial response ,"
"507"	"patient.radiations.radiation.2.month_of_form_completion"	"1"	"1 ,10 ,11 ,3 ,4 ,6 ,7 ,8 ,NA ,"
"508"	"patient.radiations.radiation.2.numfractions"	"1"	"1 ,30 ,33 ,35 ,NA ,"
"510"	"patient.radiations.radiation.2.radiation_treatment_ongoing"	"0.610366796961556"	"NA ,no ,"
"511"	"patient.radiations.radiation.2.radiation_type"	"1"	"external ,external beam ,NA ,radioisotopes ,systemic ,"
"513"	"patient.radiations.radiation.2.regimen_indication"	"1"	"adjuvant ,NA ,recurrence ,"
"515"	"patient.radiations.radiation.2.units"	"1"	"cgy ,gy ,mci ,NA ,"
"516"	"patient.radiations.radiation.2.year_of_form_completion"	"1"	"2012 ,2013 ,2014 ,NA ,"
"517"	"patient.radiations.radiation.anatomic_treatment_site"	"1"	"distant recurrence ,local recurrence ,NA ,primary tumor field ,regional site ,"
"520"	"patient.radiations.radiation.course_number"	"0.192606129520274"	"1 ,NA ,"
"524"	"patient.radiations.radiation.measure_of_response"	"0.109945027486257"	"complete response ,NA ,partial response ,radiographic progressive disease ,stable disease ,"
"528"	"patient.radiations.radiation.radiation_treatment_ongoing"	"1"	"NA ,no ,"
"529"	"patient.radiations.radiation.radiation_type"	"0.530734632683658"	"external ,external beam ,internal ,NA ,radioisotopes ,systemic ,"
"531"	"patient.radiations.radiation.regimen_indication"	"0.220910659682276"	"adjuvant ,NA ,"
"533"	"patient.radiations.radiation.units"	"0.820089955022489"	"cgy ,gy ,mci ,NA ,"
"534"	"patient.radiations.radiation.year_of_form_completion"	"0.864567716141929"	"2012 ,2013 ,2014 ,2015 ,NA ,"
"535"	"patient.radiation_therapy"	"0.163418290854573"	"NA ,no ,yes ,"
"536"	"patient.radiation_therapy_administered_dose_text"	"1"	"33 ,60 gy ,NA ,"
"537"	"patient.radiation_therapy_administered_preparation_technique_text"	"0.831584207896052"	"imrt ,NA ,patient did not receive external radiation therapy ,"
"538"	"patient.radiosensitizing_agent_administered_indicator"	"0.192606129520274"	"NA ,no ,"
"539"	"patient.ras_family_gene_genotyping_outcome_lab_results_text"	"0.32783608195902"	"hras 61 identified ,NA ,not identifed ,not identified ,nras 61 codon identified ,nras positive kras positive ,nras61, hras61, kras12/13 not identified ,"
"540"	"patient.residual_tumor"	"0.696151924037981"	"NA ,r0 ,r1 ,r2 ,rx ,"
"541"	"patient.ret_ptc_rearrangement_genotyping_outcome_lab_results_text"	"1"	"fish test negative ,fish test results negative ,NA ,negative ,not identified ,not idnetified ,ret/ptc 1 rearrangement  identified ,ret/ptc1, ret/ptc3 and pax8/pparg not identified ,"
"551"	"patient.stage_event.pathologic_stage"	"0.469265367316342"	"NA ,stage i ,stage ii ,stage iii ,stage iv ,stage iva ,stage ivc ,"
"555"	"patient.stage_event.system_version"	"0.461269365317341"	"4th ,5th ,6th ,7th ,"
"559"	"patient.stage_event.tnm_categories.pathologic_categories.pathologic_m"	"0.914042978510745"	"m0 ,m1 ,mx ,NA ,"
"560"	"patient.stage_event.tnm_categories.pathologic_categories.pathologic_n"	"0.932533733133433"	"n0 ,n1 ,n1a ,n1b ,nx ,"
"561"	"patient.stage_event.tnm_categories.pathologic_categories.pathologic_t"	"0.417791104447776"	"t1 ,t1a ,t1b ,t2 ,t3 ,t4 ,t4a ,tx ,"
"562"	"patient.tissue_prospective_collection_indicator"	"0.811561953592133"	"no ,yes ,"
"563"	"patient.tissue_retrospective_collection_indicator"	"0.811561953592133"	"no ,yes ,"
"566"	"patient.vital_status"	"1"	"alive ,dead ,"
"579"	"SNP"	"2.07290296268606e-41"	"0 ,1 ,"
"580"	"age2"	"0.345609673100144"	"0 ,1 ,"
