"V1"	"V2"	"V3"	"V4"
"354"	"patient.follow_ups.follow_up.4.followup_treatment_success"	"1"	"complete remission/response ,NA ,"
"356"	"patient.follow_ups.follow_up.4.lost_follow_up"	"1"	"NA ,no ,"
"357"	"patient.follow_ups.follow_up.4.month_of_form_completion"	"1"	"2 ,7 ,NA ,"
"358"	"patient.follow_ups.follow_up.4.new_neoplasm_event_types.new_neoplasm_event_type"	"1"	"locoregional recurrence ,NA ,"
"359"	"patient.follow_ups.follow_up.4.new_tumor_event_after_initial_treatment"	"1"	"NA ,no ,yes ,"
"360"	"patient.follow_ups.follow_up.4.performance_status_scale_timing"	"1"	"NA ,other ,"
"361"	"patient.follow_ups.follow_up.4.person_neoplasm_cancer_status"	"1"	"NA ,tumor free ,"
"362"	"patient.follow_ups.follow_up.4.primary_therapy_outcome_success"	"1"	"complete remission/response ,NA ,"
"363"	"patient.follow_ups.follow_up.4.progression_determined_by_list.progression_determined_by"	"1"	"convincing imaging ,NA ,"
"364"	"patient.follow_ups.follow_up.4.radiation_therapy"	"1"	"NA ,no ,"
"365"	"patient.follow_ups.follow_up.4.targeted_molecular_therapy"	"1"	"NA ,no ,yes ,"
"366"	"patient.follow_ups.follow_up.4.vital_status"	"1"	"alive ,NA ,"
"367"	"patient.follow_ups.follow_up.4.year_of_form_completion"	"1"	"2012 ,2013 ,NA ,"
"368"	"patient.follow_ups.follow_up.additional_pharmaceutical_therapy"	"0.715142428785607"	"NA ,no ,yes ,"
"369"	"patient.follow_ups.follow_up.additional_radiation_therapy"	"0.728135932033983"	"NA ,no ,yes ,"
"370"	"patient.follow_ups.follow_up.additional_surgery_locoregional_procedure"	"0.159420289855072"	"NA ,no ,yes ,"
"371"	"patient.follow_ups.follow_up.additional_surgery_metastatic_procedure"	"0.436781609195402"	"NA ,no ,yes ,"
"380"	"patient.follow_ups.follow_up.eastern_cancer_oncology_group"	"0.681659170414793"	"0 ,1 ,2 ,3 ,4 ,NA ,"
"381"	"patient.follow_ups.follow_up.followup_case_report_form_submission_reason"	"0.953023488255872"	"additional new tumor event ,NA ,scheduled follow-up submission ,"
"382"	"patient.follow_ups.follow_up.followup_treatment_success"	"0.330334832583708"	"complete remission/response ,NA ,partial remission/response ,progressive disease ,stable disease ,"
"383"	"patient.follow_ups.follow_up.karnofsky_performance_score"	"0.953023488255872"	"0 ,100 ,20 ,40 ,50 ,60 ,70 ,80 ,90 ,NA ,"
"384"	"patient.follow_ups.follow_up.lost_follow_up"	"0.828585707146427"	"NA ,no ,yes ,"
"386"	"patient.follow_ups.follow_up.new_neoplasm_event_types.new_neoplasm_event_type"	"1"	"distant metastasis ,locoregional recurrence ,NA ,new primary tumor ,"
"387"	"patient.follow_ups.follow_up.new_neoplasm_event_types.new_neoplasm_event_type.2"	"1"	"distant metastasis ,NA ,new primary tumor ,"
"388"	"patient.follow_ups.follow_up.new_tumor_event_after_initial_treatment"	"0.416291854072964"	"NA ,no ,yes ,"
"389"	"patient.follow_ups.follow_up.performance_status_scale_timing"	"0.968515742128936"	"adjuvant therapy ,NA ,other ,post-adjuvant therapy ,pre-adjuvant therapy ,pre-operative ,"
"390"	"patient.follow_ups.follow_up.person_neoplasm_cancer_status"	"0.300349825087456"	"NA ,tumor free ,with tumor ,"
"391"	"patient.follow_ups.follow_up.primary_therapy_outcome_success"	"0.47776111944028"	"complete remission/response ,NA ,partial remission/response ,progressive disease ,stable disease ,"
"392"	"patient.follow_ups.follow_up.progression_determined_by_list.progression_determined_by"	"0.945527236381809"	"biopsy with histologic confirmation ,convincing imaging ,NA ,"
"393"	"patient.follow_ups.follow_up.progression_determined_by_list.progression_determined_by.2"	"1"	"convincing imaging ,NA ,"
"394"	"patient.follow_ups.follow_up.radiation_therapy"	"0.383308345827086"	"NA ,no ,yes ,"
"395"	"patient.follow_ups.follow_up.targeted_molecular_therapy"	"0.254372813593203"	"NA ,no ,yes ,"
"396"	"patient.follow_ups.follow_up.vital_status"	"0.584207896051974"	"alive ,dead ,NA ,"
"397"	"patient.follow_ups.follow_up.year_of_form_completion"	"0.209395302348826"	"2010 ,2011 ,2012 ,2013 ,2014 ,2015 ,NA ,"
"398"	"patient.gender"	"0.887299199296183"	"female ,male ,"
"400"	"patient.history_of_neoadjuvant_treatment"	"0.00123918529199712"	"no ,yes ,"
"401"	"patient.icd_10"	"0.191404297851074"	"c34.0 ,c34.1 ,c34.11 ,c34.2 ,c34.3 ,c34.31 ,c34.8 ,c34.9 ,NA ,"
"403"	"patient.icd_o_3_site"	"0.0934532733633183"	"c34.0 ,c34.1 ,c34.2 ,c34.3 ,c34.8 ,c34.9 ,NA ,"
"405"	"patient.karnofsky_performance_score"	"0.803098450774613"	"0 ,100 ,40 ,60 ,70 ,80 ,90 ,NA ,"
"406"	"patient.kras_gene_analysis_performed"	"0.0944527736131934"	"NA ,no ,yes ,"
"407"	"patient.kras_mutation_found"	"0.374812593703148"	"NA ,no ,yes ,"
"408"	"patient.kras_mutation_result"	"1"	"g12a ,g12c ,g12d ,g12s ,g12v ,NA ,other ,"
"409"	"patient.location_in_lung_parenchyma"	"0.913543228385807"	"central lung ,NA ,peripheral lung ,"
"411"	"patient.new_tumor_events.new_tumor_event.additional_pharmaceutical_therapy"	"0.328335832083958"	"NA ,no ,yes ,"
"412"	"patient.new_tumor_events.new_tumor_event.additional_radiation_therapy"	"0.398300849575212"	"NA ,no ,yes ,"
"414"	"patient.new_tumor_events.new_tumor_event.locoregional_procedure.additional_surgery_locoregional_procedure"	"0.134432783608196"	"NA ,no ,yes ,"
"415"	"patient.new_tumor_events.new_tumor_event.locoregional_procedure.days_to_additional_surgery_locoregional_procedure"	"0.369315342328836"	"226 ,3664 ,392 ,489 ,NA ,"
"416"	"patient.new_tumor_events.new_tumor_event.metastatic_procedure.additional_surgery_metastatic_procedure"	"0.311344327836082"	"NA ,no ,yes ,"
"417"	"patient.new_tumor_events.new_tumor_event.metastatic_procedure.days_to_additional_surgery_metastatic_procedure"	"1"	"1099 ,171 ,202 ,260 ,267 ,536 ,575 ,NA ,"
"418"	"patient.new_tumor_events.new_tumor_event.new_neoplasm_event_types.new_neoplasm_event_type"	"0.350324837581209"	"distant metastasis ,locoregional recurrence ,NA ,new primary tumor ,"
"419"	"patient.new_tumor_events.new_tumor_event.new_neoplasm_event_types.new_neoplasm_event_type.2"	"0.440306440270845"	"distant metastasis ,NA ,"
"420"	"patient.new_tumor_events.new_tumor_event.progression_determined_by_list.progression_determined_by"	"0.332833583208396"	"biopsy with histologic confirmation ,convincing imaging ,NA ,"
"421"	"patient.new_tumor_events.new_tumor_event.progression_determined_by_list.progression_determined_by.2"	"0.502004942918153"	"convincing imaging ,NA ,"
"422"	"patient.new_tumor_events.new_tumor_event_after_initial_treatment"	"0.447776111944028"	"NA ,no ,yes ,"
"425"	"patient.performance_status_scale_timing"	"0.32183908045977"	"NA ,other ,post-adjuvant therapy ,pre-adjuvant therapy ,pre-operative ,"
"426"	"patient.person_neoplasm_cancer_status"	"0.521739130434783"	"NA ,tumor free ,with tumor ,"
"431"	"patient.primary_therapy_outcome_success"	"0.5992003998001"	"complete remission/response ,NA ,partial remission/response ,progressive disease ,stable disease ,"
"432"	"patient.prior_dx"	"0.444277861069465"	"no ,yes ,yes, history of prior malignancy ,yes, history of synchronous and or bilateral malignancy ,"
"433"	"patient.pulmonary_function_test_performed"	"0.548225887056472"	"NA ,no ,yes ,"
"434"	"patient.race"	"0.148425787106447"	"american indian or alaska native ,asian ,black or african american ,NA ,white ,"
"435"	"patient.radiation_therapy"	"0.474262868565717"	"NA ,no ,yes ,"
"437"	"patient.radiations.radiation.2.anatomic_treatment_site"	"0.660669665167416"	"distant recurrence ,distant site ,NA ,primary tumor field ,regional site ,"
"440"	"patient.radiations.radiation.2.course_number"	"0.618190904547726"	"01 ,2 ,NA ,"
"444"	"patient.radiations.radiation.2.measure_of_response"	"1"	"complete response ,NA ,partial response ,radiographic progressive disease ,"
"445"	"patient.radiations.radiation.2.month_of_form_completion"	"0.810094952523738"	"1 ,10 ,11 ,12 ,2 ,4 ,6 ,8 ,9 ,NA ,"
"446"	"patient.radiations.radiation.2.numfractions"	"0.625187406296852"	"1 ,10 ,18 ,22 ,28 ,3 ,5 ,NA ,"
"448"	"patient.radiations.radiation.2.radiation_treatment_ongoing"	"1"	"NA ,no ,yes ,"
"449"	"patient.radiations.radiation.2.radiation_type"	"0.775112443778111"	"external ,external beam ,NA ,other: specify in notes ,"
"450"	"patient.radiations.radiation.2.radiation_type_notes"	"1"	"cyber knife stereotactic radiosurgery ,cyberknife ,NA ,"
"451"	"patient.radiations.radiation.2.regimen_indication"	"0.377311344327836"	"adjuvant ,NA ,palliative ,recurrence ,"
"453"	"patient.radiations.radiation.2.units"	"1"	"cgy ,gy ,NA ,"
"454"	"patient.radiations.radiation.2.year_of_form_completion"	"0.709145427286357"	"2010 ,2011 ,2012 ,2013 ,2014 ,NA ,"
"455"	"patient.radiations.radiation.3.anatomic_treatment_site"	"1"	"distant recurrence ,distant site ,NA ,"
"456"	"patient.radiations.radiation.3.bcr_radiation_barcode"	"1"	"NA ,tcga-05-4424-r36540 ,tcga-38-4630-r4973 ,tcga-38-7271-r18313 ,tcga-44-2668-r18707 ,tcga-64-5779-r31477 ,tcga-97-8176-r49544 ,"
"457"	"patient.radiations.radiation.3.bcr_radiation_uuid"	"1"	"0b7f3a19-ed59-4ad2-bb47-860f1d7c29ed ,21b69307-a2ec-4d9e-bbe6-3ba5d6b5db41 ,2e1ad728-abff-4e0d-9a8b-01a72cad7afc ,a027a42b-2d51-47e7-9dcf-60f81b2d234d ,a5534445-62b5-4f9f-983b-f42dce652083 ,b9986975-6ff6-4ac9-b988-2ea72265f180 ,NA ,"
"458"	"patient.radiations.radiation.3.course_number"	"1"	"02 ,2 ,3 ,NA ,"
"459"	"patient.radiations.radiation.3.day_of_form_completion"	"1"	"1 ,10 ,11 ,16 ,17 ,22 ,NA ,"
"460"	"patient.radiations.radiation.3.days_to_radiation_therapy_end"	"1"	"587 ,64 ,665 ,864 ,869 ,NA ,"
"461"	"patient.radiations.radiation.3.days_to_radiation_therapy_start"	"1"	"51 ,586 ,633 ,699 ,848 ,852 ,NA ,"
"462"	"patient.radiations.radiation.3.measure_of_response"	"1"	"NA ,partial response ,"
"463"	"patient.radiations.radiation.3.month_of_form_completion"	"1"	"11 ,12 ,3 ,4 ,NA ,"
"464"	"patient.radiations.radiation.3.numfractions"	"1"	"09 ,14 ,15 ,2 ,5 ,NA ,"
"465"	"patient.radiations.radiation.3.radiation_dosage"	"1"	"1800 ,2500 ,2700 ,30 ,3000 ,NA ,"
"466"	"patient.radiations.radiation.3.radiation_treatment_ongoing"	"1"	"NA ,no ,yes ,"
"467"	"patient.radiations.radiation.3.radiation_type"	"1"	"external ,external beam ,NA ,other: specify in notes ,"
"468"	"patient.radiations.radiation.3.radiation_type_notes"	"1"	"cyberknife ,NA ,"
"469"	"patient.radiations.radiation.3.regimen_indication"	"1"	"NA ,palliative ,recurrence ,"
"471"	"patient.radiations.radiation.3.units"	"1"	"cgy ,gy ,NA ,"
"472"	"patient.radiations.radiation.3.year_of_form_completion"	"1"	"2010 ,2011 ,2012 ,2014 ,NA ,"
"473"	"patient.radiations.radiation.4.anatomic_treatment_site"	"1"	"distant recurrence ,NA ,"
"474"	"patient.radiations.radiation.4.bcr_radiation_barcode"	"1"	"NA ,tcga-44-2668-r18708 ,"
"475"	"patient.radiations.radiation.4.bcr_radiation_uuid"	"1"	"ba5b2712-d4ea-49ef-afe9-e835ad30d748 ,NA ,"
"476"	"patient.radiations.radiation.4.course_number"	"1"	"2 ,NA ,"
"477"	"patient.radiations.radiation.4.day_of_form_completion"	"1"	"22 ,NA ,"
"478"	"patient.radiations.radiation.4.days_to_radiation_therapy_end"	"1"	"587 ,NA ,"
"479"	"patient.radiations.radiation.4.days_to_radiation_therapy_start"	"1"	"587 ,NA ,"
"481"	"patient.radiations.radiation.4.month_of_form_completion"	"1"	"11 ,NA ,"
"482"	"patient.radiations.radiation.4.numfractions"	"1"	"1 ,NA ,"
"483"	"patient.radiations.radiation.4.radiation_dosage"	"1"	"1800 ,NA ,"
"484"	"patient.radiations.radiation.4.radiation_treatment_ongoing"	"1"	"NA ,no ,"
"485"	"patient.radiations.radiation.4.radiation_type"	"1"	"NA ,other: specify in notes ,"
"486"	"patient.radiations.radiation.4.radiation_type_notes"	"1"	"cyberknife ,NA ,"
"487"	"patient.radiations.radiation.4.regimen_indication"	"1"	"NA ,palliative ,"
"489"	"patient.radiations.radiation.4.units"	"1"	"cgy ,NA ,"
"490"	"patient.radiations.radiation.4.year_of_form_completion"	"1"	"2011 ,NA ,"
"491"	"patient.radiations.radiation.anatomic_treatment_site"	"0.0344827586206897"	"distant recurrence ,distant site ,local recurrence ,NA ,primary tumor field ,regional site ,"
"494"	"patient.radiations.radiation.course_number"	"0.106946526736632"	"01 ,1 ,3 ,NA ,"
"498"	"patient.radiations.radiation.measure_of_response"	"0.787606196901549"	"complete response ,NA ,partial response ,radiographic progressive disease ,stable disease ,"
"502"	"patient.radiations.radiation.radiation_treatment_ongoing"	"0.460769615192404"	"NA ,no ,yes ,"
"503"	"patient.radiations.radiation.radiation_type"	"0.16791604197901"	"external ,external beam ,implants ,internal ,NA ,other: specify in notes ,"
"504"	"patient.radiations.radiation.radiation_type_notes"	"1"	"cyberknife ,gamma knife ,imrt ,NA ,radioactive vicryl mesh ,"
"505"	"patient.radiations.radiation.regimen_indication"	"0.0824587706146927"	"adjuvant ,NA ,other: specify in notes ,palliative ,progression ,recurrence ,"
"506"	"patient.radiations.radiation.regimen_indication_notes"	"1"	"NA ,new primary ,"
"507"	"patient.radiations.radiation.units"	"0.260869565217391"	"cgy ,gy ,mci ,NA ,"
"508"	"patient.radiations.radiation.year_of_form_completion"	"0.312843578210895"	"2010 ,2011 ,2012 ,2013 ,2014 ,2015 ,NA ,"
"509"	"patient.residual_tumor"	"0.604697651174413"	"NA ,r0 ,r1 ,r2 ,rx ,"
"519"	"patient.stage_event.pathologic_stage"	"0.441779110444778"	"NA ,stage i ,stage ia ,stage ib ,stage ii ,stage iia ,stage iib ,stage iiia ,stage iiib ,stage iv ,"
"523"	"patient.stage_event.system_version"	"0.617191404297851"	"3rd ,4th ,5th ,6th ,7th ,NA ,"
"527"	"patient.stage_event.tnm_categories.pathologic_categories.pathologic_m"	"0.430784607696152"	"m0 ,m1 ,m1a ,m1b ,mx ,NA ,"
"528"	"patient.stage_event.tnm_categories.pathologic_categories.pathologic_n"	"0.483258370814593"	"n0 ,n1 ,n2 ,n3 ,NA ,nx ,"
"529"	"patient.stage_event.tnm_categories.pathologic_categories.pathologic_t"	"0.829585207396302"	"t1 ,t1a ,t1b ,t2 ,t2a ,t2b ,t3 ,t4 ,tx ,"
"531"	"patient.targeted_molecular_therapy"	"0.184407796101949"	"NA ,no ,yes ,"
"532"	"patient.tissue_prospective_collection_indicator"	"0.626186906546727"	"NA ,no ,yes ,"
"533"	"patient.tissue_retrospective_collection_indicator"	"0.622688655672164"	"NA ,no ,yes ,"
"535"	"patient.tobacco_smoking_history"	"0.613193403298351"	"current reformed smoker for < or = 15 years ,current reformed smoker for > 15 years ,current reformed smoker, duration not specified ,current smoker ,lifelong non-smoker ,NA ,"
"537"	"patient.vital_status"	"0.870399451728736"	"alive ,dead ,"
"3021"	"SNP"	"2.74639447412413e-76"	"0 ,1 ,"
