"V1"	"V2"	"V3"	"V4"
"420"	"patient.drugs.drug.5.month_of_form_completion"	"0.715642178910545"	"1 ,10 ,11 ,12 ,2 ,4 ,7 ,8 ,9 ,NA ,"
"421"	"patient.drugs.drug.5.number_cycles"	"0.44127936031984"	"1 ,10 ,12 ,13 ,17 ,2 ,23 ,4 ,NA ,"
"423"	"patient.drugs.drug.5.prescribed_dose_units"	"1"	"mg ,NA ,ug ,"
"424"	"patient.drugs.drug.5.regimen_indication"	"0.513243378310845"	"adjuvant ,NA ,other: specify in notes ,palliative ,progression ,"
"425"	"patient.drugs.drug.5.regimen_indication_notes"	"1"	"metastatic ,NA ,"
"426"	"patient.drugs.drug.5.regimen_number"	"0.492753623188406"	"1 ,2 ,3 ,NA ,"
"427"	"patient.drugs.drug.5.route_of_administrations.route_of_administration"	"1"	"intravenous (iv) ,NA ,subcutaneous (sc) ,"
"428"	"patient.drugs.drug.5.therapy_ongoing"	"1"	"NA ,no ,yes ,"
"429"	"patient.drugs.drug.5.therapy_types.therapy_type"	"1"	"chemotherapy ,immunotherapy ,NA ,other, specify ,targeted molecular therapy ,"
"430"	"patient.drugs.drug.5.therapy_types.therapy_type_notes"	"1"	"ancillary ,ancillary agent ,NA ,"
"432"	"patient.drugs.drug.5.total_dose_units"	"1"	"mg ,NA ,ug ,"
"433"	"patient.drugs.drug.5.tx_on_clinical_trial"	"0.664167916041979"	"NA ,no ,yes ,"
"434"	"patient.drugs.drug.5.year_of_form_completion"	"1"	"2010 ,2011 ,2012 ,2013 ,2014 ,NA ,"
"442"	"patient.drugs.drug.6.measure_of_response"	"1"	"clinical progressive disease ,complete response ,NA ,partial response ,stable disease ,"
"443"	"patient.drugs.drug.6.month_of_form_completion"	"1"	"1 ,10 ,11 ,12 ,2 ,4 ,7 ,8 ,9 ,NA ,"
"444"	"patient.drugs.drug.6.number_cycles"	"0.479260369815092"	"1 ,10 ,12 ,13 ,17 ,2 ,3 ,4 ,NA ,"
"446"	"patient.drugs.drug.6.prescribed_dose_units"	"1"	"mg ,NA ,"
"447"	"patient.drugs.drug.6.regimen_indication"	"0.641179410294853"	"adjuvant ,NA ,other: specify in notes ,palliative ,progression ,recurrence ,"
"448"	"patient.drugs.drug.6.regimen_indication_notes"	"1"	"metastatic ,NA ,"
"449"	"patient.drugs.drug.6.regimen_number"	"0.645177411294353"	"1 ,2 ,3 ,NA ,"
"450"	"patient.drugs.drug.6.route_of_administrations.route_of_administration"	"0.594702648675662"	"intravenous (iv) ,NA ,oral ,subcutaneous (sc) ,"
"451"	"patient.drugs.drug.6.therapy_ongoing"	"1"	"NA ,no ,yes ,"
"452"	"patient.drugs.drug.6.therapy_types.therapy_type"	"1"	"chemotherapy ,NA ,other, specify ,targeted molecular therapy ,"
"453"	"patient.drugs.drug.6.therapy_types.therapy_type_notes"	"1"	"ancillary ,ancillary agent ,NA ,"
"455"	"patient.drugs.drug.6.total_dose_units"	"1"	"mg ,NA ,"
"456"	"patient.drugs.drug.6.tx_on_clinical_trial"	"1"	"NA ,no ,"
"457"	"patient.drugs.drug.6.year_of_form_completion"	"1"	"2010 ,2011 ,2012 ,2014 ,NA ,"
"465"	"patient.drugs.drug.7.measure_of_response"	"1"	"clinical progressive disease ,complete response ,NA ,stable disease ,"
"466"	"patient.drugs.drug.7.month_of_form_completion"	"1"	"1 ,10 ,11 ,2 ,4 ,7 ,9 ,NA ,"
"467"	"patient.drugs.drug.7.number_cycles"	"0.265367316341829"	"10 ,12 ,13 ,3 ,4 ,5 ,7 ,NA ,"
"468"	"patient.drugs.drug.7.prescribed_dose"	"1"	"173-177 ,2000-5000 ,300-325 ,445 ,50-150 ,55 ,650 ,825 ,NA ,"
"469"	"patient.drugs.drug.7.prescribed_dose_units"	"0.138430784607696"	"mg ,mg/m2 ,NA ,"
"470"	"patient.drugs.drug.7.regimen_indication"	"0.520739630184908"	"adjuvant ,NA ,palliative ,progression ,recurrence ,"
"472"	"patient.drugs.drug.7.regimen_number"	"1"	"1 ,2 ,3 ,4 ,NA ,"
"473"	"patient.drugs.drug.7.route_of_administrations.route_of_administration"	"0.431431337802451"	"intravenous (iv) ,NA ,"
"474"	"patient.drugs.drug.7.therapy_ongoing"	"1"	"NA ,no ,yes ,"
"475"	"patient.drugs.drug.7.therapy_types.therapy_type"	"1"	"ancillary ,chemotherapy ,NA ,other, specify ,targeted molecular therapy ,"
"476"	"patient.drugs.drug.7.therapy_types.therapy_type_notes"	"1"	"ancillary ,NA ,"
"477"	"patient.drugs.drug.7.total_dose"	"1"	"19,021 ,1950 ,2093 ,2200 ,400 ,4310 ,5765 ,715 ,NA ,"
"478"	"patient.drugs.drug.7.total_dose_units"	"0.15992003998001"	"mg ,mg/m2 ,NA ,"
"479"	"patient.drugs.drug.7.tx_on_clinical_trial"	"1"	"NA ,no ,"
"480"	"patient.drugs.drug.7.year_of_form_completion"	"1"	"2010 ,2011 ,2012 ,2014 ,NA ,"
"484"	"patient.drugs.drug.8.day_of_form_completion"	"0.47776111944028"	"1 ,12 ,14 ,18 ,19 ,21 ,23 ,29 ,9 ,NA ,"
"487"	"patient.drugs.drug.8.drug_name"	"1"	"5 fu ,cetuximab ,floxuridine ,fluorouracil ,irinotecan ,leucovorin ,NA ,oxaliplatin ,"
"488"	"patient.drugs.drug.8.measure_of_response"	"1"	"clinical progressive disease ,NA ,partial response ,stable disease ,"
"489"	"patient.drugs.drug.8.month_of_form_completion"	"1"	"1 ,10 ,11 ,2 ,4 ,7 ,9 ,NA ,"
"490"	"patient.drugs.drug.8.number_cycles"	"0.31584207896052"	"1 ,12 ,3 ,4 ,7 ,NA ,"
"491"	"patient.drugs.drug.8.prescribed_dose"	"0.443778110944528"	"125 ,165 ,170 ,2500-5136 ,320-325 ,50-800 ,650 ,736 ,NA ,"
"492"	"patient.drugs.drug.8.prescribed_dose_units"	"0.129435282358821"	"mg ,mg/m2 ,NA ,"
"493"	"patient.drugs.drug.8.regimen_indication"	"1"	"adjuvant ,NA ,palliative ,progression ,recurrence ,"
"495"	"patient.drugs.drug.8.regimen_number"	"0.491754122938531"	"1 ,2 ,3 ,4 ,NA ,"
"496"	"patient.drugs.drug.8.route_of_administrations.route_of_administration"	"0.431431337802451"	"intravenous (iv) ,NA ,"
"497"	"patient.drugs.drug.8.therapy_ongoing"	"0.640679660169915"	"NA ,no ,yes ,"
"498"	"patient.drugs.drug.8.therapy_types.therapy_type"	"1"	"chemotherapy ,NA ,other, specify ,"
"499"	"patient.drugs.drug.8.therapy_types.therapy_type_notes"	"1"	"ancillary ,ancillary agent ,NA ,"
"500"	"patient.drugs.drug.8.total_dose"	"0.420789605197401"	"1085 ,125 ,1750 ,17812 ,1950 ,2250 ,2944 ,510 ,NA ,"
"501"	"patient.drugs.drug.8.total_dose_units"	"0.147926036981509"	"mg ,mg/m2 ,NA ,"
"502"	"patient.drugs.drug.8.tx_on_clinical_trial"	"1"	"NA ,no ,"
"503"	"patient.drugs.drug.8.year_of_form_completion"	"1"	"2010 ,2011 ,2012 ,2014 ,NA ,"
"507"	"patient.drugs.drug.9.day_of_form_completion"	"0.450774612693653"	"1 ,12 ,14 ,18 ,19 ,21 ,23 ,9 ,NA ,"
"508"	"patient.drugs.drug.9.days_to_drug_therapy_end"	"0.406296851574213"	"1181 ,1596 ,352 ,518 ,699 ,760 ,944 ,NA ,"
"510"	"patient.drugs.drug.9.drug_name"	"0.44727636181909"	"5 fu ,5-fu ,camptosar ,erbitux ,floxuridine ,fluorouracil ,leucovorin calcium ,NA ,"
"511"	"patient.drugs.drug.9.measure_of_response"	"1"	"NA ,partial response ,stable disease ,"
"512"	"patient.drugs.drug.9.month_of_form_completion"	"1"	"1 ,10 ,11 ,2 ,4 ,7 ,9 ,NA ,"
"513"	"patient.drugs.drug.9.number_cycles"	"0.36231884057971"	"1 ,10 ,12 ,3 ,4 ,7 ,NA ,"
"514"	"patient.drugs.drug.9.prescribed_dose"	"1"	"3950 ,4416 ,725 ,800 ,812-832 ,NA ,"
"515"	"patient.drugs.drug.9.prescribed_dose_units"	"1"	"mg ,NA ,"
"516"	"patient.drugs.drug.9.regimen_indication"	"0.420789605197401"	"NA ,palliative ,progression ,recurrence ,"
"518"	"patient.drugs.drug.9.regimen_number"	"0.425787106446777"	"2 ,3 ,NA ,"
"519"	"patient.drugs.drug.9.route_of_administrations.route_of_administration"	"0.374792313982005"	"intravenous (iv) ,NA ,"
"520"	"patient.drugs.drug.9.therapy_ongoing"	"0.559720139930035"	"NA ,no ,yes ,"
"521"	"patient.drugs.drug.9.therapy_types.therapy_type"	"0.564217891054473"	"ancillary ,chemotherapy ,NA ,"
"523"	"patient.drugs.drug.9.total_dose"	"1"	"11850 ,17664 ,5075 ,7900 ,9852 ,NA ,"
"524"	"patient.drugs.drug.9.total_dose_units"	"1"	"mg ,NA ,"
"525"	"patient.drugs.drug.9.tx_on_clinical_trial"	"1"	"NA ,no ,"
"526"	"patient.drugs.drug.9.year_of_form_completion"	"1"	"2010 ,2011 ,2012 ,2014 ,NA ,"
"534"	"patient.drugs.drug.measure_of_response"	"0.92503748125937"	"clinical progressive disease ,complete response ,NA ,partial response ,stable disease ,"
"538"	"patient.drugs.drug.prescribed_dose_units"	"0.679660169915043"	"g/day ,mg ,mg/day ,mg/kg ,mg/m2 ,mg/m2/day ,NA ,"
"539"	"patient.drugs.drug.regimen_indication"	"0.806096951524238"	"adjuvant ,NA ,other: specify in notes ,palliative ,progression ,"
"540"	"patient.drugs.drug.regimen_indication_notes"	"1"	"metastatic ,NA ,"
"541"	"patient.drugs.drug.regimen_number"	"0.209895052473763"	"1 ,fol fox4 ,NA ,"
"542"	"patient.drugs.drug.route_of_administrations.route_of_administration"	"0.852073963018491"	"intravenous (iv) ,NA ,oral ,"
"543"	"patient.drugs.drug.therapy_ongoing"	"0.914542728635682"	"NA ,no ,yes ,"
"544"	"patient.drugs.drug.therapy_types.therapy_type"	"0.285857071464268"	"ancillary ,chemotherapy ,NA ,other, specify ,targeted molecular therapy ,"
"545"	"patient.drugs.drug.therapy_types.therapy_type_notes"	"0.320339830084958"	"ancillary agent ,clinical trial ,NA ,phase iii clinial trial ,protocol amg 20060464 ,"
"547"	"patient.drugs.drug.total_dose_units"	"0.422788605697151"	"g/day ,mg ,mg/kg ,mg/m2 ,NA ,"
"548"	"patient.drugs.drug.tx_on_clinical_trial"	"0.812093953023488"	"NA ,no ,yes ,"
"549"	"patient.drugs.drug.year_of_form_completion"	"0.831084457771114"	"2010 ,2011 ,2012 ,2013 ,2014 ,2015 ,NA ,"
"550"	"patient.ethnicity"	"0.680659670164918"	"hispanic or latino ,NA ,not hispanic or latino ,"
"555"	"patient.follow_ups.follow_up.2.days_to_death"	"1"	"1126 ,153 ,405 ,427 ,504 ,740 ,743 ,972 ,NA ,"
"557"	"patient.follow_ups.follow_up.2.followup_case_report_form_submission_reason"	"0.359320339830085"	"additional new tumor event ,NA ,scheduled follow-up submission ,"
"558"	"patient.follow_ups.follow_up.2.followup_treatment_success"	"0.519240379810095"	"complete remission/response ,NA ,partial remission/response ,progressive disease ,stable disease ,"
"559"	"patient.follow_ups.follow_up.2.lost_follow_up"	"0.378810594702649"	"NA ,no ,yes ,"
"561"	"patient.follow_ups.follow_up.2.new_tumor_events.new_tumor_event.additional_pharmaceutical_therapy"	"1"	"NA ,no ,yes ,"
"562"	"patient.follow_ups.follow_up.2.new_tumor_events.new_tumor_event.additional_radiation_therapy"	"0.706146926536732"	"NA ,no ,yes ,"
"563"	"patient.follow_ups.follow_up.2.new_tumor_events.new_tumor_event.days_to_new_tumor_event_additional_surgery_procedure"	"1"	"244 ,61 ,948 ,990 ,NA ,"
"565"	"patient.follow_ups.follow_up.2.new_tumor_events.new_tumor_event.new_neoplasm_event_type"	"1"	"locoregional disease ,metastatic ,NA ,"
"566"	"patient.follow_ups.follow_up.2.new_tumor_events.new_tumor_event.new_tumor_event_additional_surgery_procedure"	"0.715642178910545"	"NA ,no ,yes ,"
"567"	"patient.follow_ups.follow_up.2.new_tumor_events.new_tumor_event.residual_disease_post_new_tumor_event_margin_status"	"1"	"NA ,r0 ,"
"568"	"patient.follow_ups.follow_up.2.new_tumor_events.new_tumor_event.site_of_additional_surgery_new_tumor_event_mets"	"1"	"liver ,NA ,"
"569"	"patient.follow_ups.follow_up.2.new_tumor_events.new_tumor_event_after_initial_treatment"	"0.16591704147926"	"NA ,no ,yes ,"
"570"	"patient.follow_ups.follow_up.2.person_neoplasm_cancer_status"	"0.11544227886057"	"NA ,tumor free ,with tumor ,"
"571"	"patient.follow_ups.follow_up.2.postoperative_rx_tx"	"0.359320339830085"	"NA ,no ,yes ,"
"572"	"patient.follow_ups.follow_up.2.primary_therapy_outcome_success"	"0.257871064467766"	"complete remission/response ,NA ,stable disease ,"
"573"	"patient.follow_ups.follow_up.2.radiation_therapy"	"0.326426395647934"	"NA ,no ,"
"574"	"patient.follow_ups.follow_up.2.vital_status"	"0.480759620189905"	"alive ,dead ,NA ,"
"575"	"patient.follow_ups.follow_up.2.year_of_form_completion"	"0.453773113443278"	"2011 ,2012 ,2013 ,2014 ,2015 ,NA ,"
"579"	"patient.follow_ups.follow_up.3.days_to_death"	"1"	"1305 ,405 ,743 ,NA ,"
"581"	"patient.follow_ups.follow_up.3.followup_case_report_form_submission_reason"	"0.72663668165917"	"additional new tumor event ,NA ,scheduled follow-up submission ,"
"582"	"patient.follow_ups.follow_up.3.followup_treatment_success"	"0.244807620197809"	"complete remission/response ,NA ,"
"583"	"patient.follow_ups.follow_up.3.lost_follow_up"	"1"	"NA ,no ,"
"584"	"patient.follow_ups.follow_up.3.month_of_form_completion"	"0.72863568215892"	"1 ,10 ,11 ,12 ,2 ,3 ,4 ,6 ,7 ,NA ,"
"585"	"patient.follow_ups.follow_up.3.new_tumor_events.new_tumor_event.additional_pharmaceutical_therapy"	"1"	"NA ,no ,yes ,"
"586"	"patient.follow_ups.follow_up.3.new_tumor_events.new_tumor_event.additional_radiation_therapy"	"1"	"NA ,no ,"
"587"	"patient.follow_ups.follow_up.3.new_tumor_events.new_tumor_event.days_to_new_tumor_event_additional_surgery_procedure"	"1"	"2394 ,620 ,NA ,"
"588"	"patient.follow_ups.follow_up.3.new_tumor_events.new_tumor_event.days_to_new_tumor_event_after_initial_treatment"	"1"	"1150 ,1219 ,154 ,2394 ,617 ,661 ,830 ,970 ,NA ,"
"589"	"patient.follow_ups.follow_up.3.new_tumor_events.new_tumor_event.new_neoplasm_event_type"	"1"	"locoregional disease ,metastatic ,NA ,"
"590"	"patient.follow_ups.follow_up.3.new_tumor_events.new_tumor_event.new_tumor_event_additional_surgery_procedure"	"1"	"NA ,no ,yes ,"
"592"	"patient.follow_ups.follow_up.3.new_tumor_events.new_tumor_event.site_of_additional_surgery_new_tumor_event_mets"	"1"	"NA ,other ,"
"593"	"patient.follow_ups.follow_up.3.new_tumor_events.new_tumor_event_after_initial_treatment"	"0.732633683158421"	"NA ,no ,yes ,"
"594"	"patient.follow_ups.follow_up.3.person_neoplasm_cancer_status"	"0.68015992003998"	"NA ,tumor free ,with tumor ,"
"595"	"patient.follow_ups.follow_up.3.postoperative_rx_tx"	"0.597701149425287"	"NA ,no ,yes ,"
"596"	"patient.follow_ups.follow_up.3.primary_therapy_outcome_success"	"0.374792313982005"	"complete remission/response ,NA ,"
"597"	"patient.follow_ups.follow_up.3.radiation_therapy"	"1"	"NA ,no ,"
"598"	"patient.follow_ups.follow_up.3.vital_status"	"1"	"alive ,dead ,NA ,"
"599"	"patient.follow_ups.follow_up.3.year_of_form_completion"	"0.36431784107946"	"2011 ,2012 ,2013 ,2015 ,NA ,"
"600"	"patient.follow_ups.follow_up.4.bcr_followup_barcode"	"1"	"NA ,tcga-a6-2671-f36756 ,"
"601"	"patient.follow_ups.follow_up.4.bcr_followup_uuid"	"1"	"1d1f813a-9e27-4121-9e12-6be5520aad63 ,NA ,"
"602"	"patient.follow_ups.follow_up.4.day_of_form_completion"	"1"	"29 ,NA ,"
"603"	"patient.follow_ups.follow_up.4.days_to_death"	"1"	"1331 ,NA ,"
"605"	"patient.follow_ups.follow_up.4.followup_case_report_form_submission_reason"	"1"	"additional new tumor event ,NA ,"
"606"	"patient.follow_ups.follow_up.4.followup_treatment_success"	"1"	"NA ,progressive disease ,"
"607"	"patient.follow_ups.follow_up.4.lost_follow_up"	"1"	"NA ,no ,"
"608"	"patient.follow_ups.follow_up.4.month_of_form_completion"	"1"	"11 ,NA ,"
"609"	"patient.follow_ups.follow_up.4.new_tumor_events.new_tumor_event.additional_pharmaceutical_therapy"	"1"	"NA ,yes ,"
"610"	"patient.follow_ups.follow_up.4.new_tumor_events.new_tumor_event.additional_radiation_therapy"	"1"	"NA ,no ,"
"612"	"patient.follow_ups.follow_up.4.new_tumor_events.new_tumor_event.days_to_new_tumor_event_after_initial_treatment"	"1"	"1215 ,NA ,"
"614"	"patient.follow_ups.follow_up.4.new_tumor_events.new_tumor_event.new_tumor_event_additional_surgery_procedure"	"1"	"NA ,no ,"
"617"	"patient.follow_ups.follow_up.4.new_tumor_events.new_tumor_event_after_initial_treatment"	"1"	"NA ,yes ,"
"618"	"patient.follow_ups.follow_up.4.person_neoplasm_cancer_status"	"1"	"NA ,with tumor ,"
"622"	"patient.follow_ups.follow_up.4.vital_status"	"1"	"dead ,NA ,"
"623"	"patient.follow_ups.follow_up.4.year_of_form_completion"	"1"	"2012 ,NA ,"
"629"	"patient.follow_ups.follow_up.followup_case_report_form_submission_reason"	"0.573213393303348"	"additional new tumor event ,NA ,scheduled follow-up submission ,"
"630"	"patient.follow_ups.follow_up.followup_treatment_success"	"0.670664667666167"	"complete remission/response ,NA ,partial remission/response ,progressive disease ,stable disease ,"
"631"	"patient.follow_ups.follow_up.lost_follow_up"	"0.268365817091454"	"NA ,no ,yes ,"
"633"	"patient.follow_ups.follow_up.new_tumor_events.new_tumor_event.2.additional_pharmaceutical_therapy"	"1"	"NA ,no ,"
"634"	"patient.follow_ups.follow_up.new_tumor_events.new_tumor_event.2.additional_radiation_therapy"	"1"	"NA ,no ,"
"635"	"patient.follow_ups.follow_up.new_tumor_events.new_tumor_event.2.days_to_new_tumor_event_additional_surgery_procedure"	"1"	"514 ,NA ,"
"636"	"patient.follow_ups.follow_up.new_tumor_events.new_tumor_event.2.days_to_new_tumor_event_after_initial_treatment"	"1"	"493 ,NA ,"
"637"	"patient.follow_ups.follow_up.new_tumor_events.new_tumor_event.2.new_neoplasm_event_type"	"1"	"metastatic ,NA ,"
"638"	"patient.follow_ups.follow_up.new_tumor_events.new_tumor_event.2.new_tumor_event_additional_surgery_procedure"	"1"	"NA ,yes ,"
"640"	"patient.follow_ups.follow_up.new_tumor_events.new_tumor_event.2.site_of_additional_surgery_new_tumor_event_mets"	"1"	"liver ,NA ,"
"641"	"patient.follow_ups.follow_up.new_tumor_events.new_tumor_event.additional_pharmaceutical_therapy"	"0.696151924037981"	"NA ,no ,yes ,"
"642"	"patient.follow_ups.follow_up.new_tumor_events.new_tumor_event.additional_radiation_therapy"	"0.483258370814593"	"NA ,no ,yes ,"
"645"	"patient.follow_ups.follow_up.new_tumor_events.new_tumor_event.new_neoplasm_event_type"	"1"	"locoregional disease ,metastatic ,NA ,"
"646"	"patient.follow_ups.follow_up.new_tumor_events.new_tumor_event.new_tumor_event_additional_surgery_procedure"	"0.235382308845577"	"NA ,no ,yes ,"
"647"	"patient.follow_ups.follow_up.new_tumor_events.new_tumor_event.residual_disease_post_new_tumor_event_margin_status"	"1"	"NA ,r0 ,r2 ,rx ,"
"648"	"patient.follow_ups.follow_up.new_tumor_events.new_tumor_event.site_of_additional_surgery_new_tumor_event_mets"	"1"	"liver ,NA ,other ,"
"649"	"patient.follow_ups.follow_up.new_tumor_events.new_tumor_event_after_initial_treatment"	"0.0894552723638181"	"NA ,no ,yes ,"
"650"	"patient.follow_ups.follow_up.person_neoplasm_cancer_status"	"0.708645677161419"	"NA ,tumor free ,with tumor ,"
"651"	"patient.follow_ups.follow_up.postoperative_rx_tx"	"0.968015992003998"	"NA ,no ,yes ,"
"652"	"patient.follow_ups.follow_up.primary_therapy_outcome_success"	"0.725137431284358"	"complete remission/response ,NA ,partial remission/response ,progressive disease ,stable disease ,"
"653"	"patient.follow_ups.follow_up.radiation_therapy"	"1"	"NA ,no ,yes ,"
"654"	"patient.follow_ups.follow_up.vital_status"	"1"	"alive ,dead ,NA ,"
"655"	"patient.follow_ups.follow_up.year_of_form_completion"	"0.540229885057471"	"2010 ,2011 ,2012 ,2013 ,2014 ,2015 ,NA ,"
"656"	"patient.gender"	"0.0994936008492741"	"female ,male ,"
"658"	"patient.histological_type"	"0.186406796601699"	"colon adenocarcinoma ,colon mucinous adenocarcinoma ,NA ,"
"659"	"patient.history_of_colon_polyps"	"0.307346326836582"	"NA ,no ,yes ,"
"660"	"patient.history_of_neoadjuvant_treatment"	"1"	"no ,yes ,"
"661"	"patient.icd_10"	"0.531234382808596"	"c18.0 ,c18.2 ,c18.3 ,c18.4 ,c18.5 ,c18.6 ,c18.7 ,c18.9 ,c19 ,NA ,"
"662"	"patient.icd_o_3_histology"	"0.182408795602199"	"8010/3 ,8140/3 ,8480/3 ,NA ,"
"663"	"patient.icd_o_3_site"	"0.517741129435282"	"c18.0 ,c18.2 ,c18.3 ,c18.4 ,c18.5 ,c18.6 ,c18.7 ,c18.9 ,c19.9 ,NA ,"
"665"	"patient.kras_gene_analysis_performed"	"0.71264367816092"	"NA ,no ,yes ,"
"666"	"patient.kras_mutation_codon"	"1"	"12 ,13 ,NA ,"
"667"	"patient.kras_mutation_found"	"1"	"NA ,no ,yes ,"
"668"	"patient.loss_expression_of_mismatch_repair_proteins_by_ihc"	"0.161419290354823"	"NA ,no ,yes ,"
"669"	"patient.loss_expression_of_mismatch_repair_proteins_by_ihc_results.loss_expression_of_mismatch_repair_proteins_by_ihc_result"	"0.247376311844078"	"mlh1 expressed ,mlh1 not expressed ,NA ,"
"670"	"patient.loss_expression_of_mismatch_repair_proteins_by_ihc_results.loss_expression_of_mismatch_repair_proteins_by_ihc_result.2"	"0.122938530734633"	"msh2 expressed ,msh2 not expressed ,NA ,pms2 expressed ,"
"671"	"patient.loss_expression_of_mismatch_repair_proteins_by_ihc_results.loss_expression_of_mismatch_repair_proteins_by_ihc_result.3"	"1"	"msh6 expressed ,msh6 not expressed ,NA ,pms2 expressed ,pms2 not expressed ,"
"672"	"patient.loss_expression_of_mismatch_repair_proteins_by_ihc_results.loss_expression_of_mismatch_repair_proteins_by_ihc_result.4"	"0.0964517741129435"	"msh6 expressed ,msh6 not expressed ,NA ,"
"674"	"patient.lymphatic_invasion"	"0.771114442778611"	"NA ,no ,yes ,"
"675"	"patient.microsatellite_instability"	"0.706146926536732"	"NA ,no ,yes ,"
"677"	"patient.new_tumor_events.new_tumor_event.additional_pharmaceutical_therapy"	"1"	"NA ,no ,yes ,"
"678"	"patient.new_tumor_events.new_tumor_event.additional_radiation_therapy"	"1"	"NA ,no ,yes ,"
"679"	"patient.new_tumor_events.new_tumor_event.days_to_new_tumor_event_additional_surgery_procedure"	"1"	"463 ,686 ,NA ,"
"680"	"patient.new_tumor_events.new_tumor_event.days_to_new_tumor_event_after_initial_treatment"	"1"	"106 ,256 ,257 ,276 ,301 ,612 ,NA ,"
"681"	"patient.new_tumor_events.new_tumor_event.new_neoplasm_event_type"	"1"	"metastatic ,NA ,"
"682"	"patient.new_tumor_events.new_tumor_event.new_tumor_event_additional_surgery_procedure"	"1"	"NA ,no ,yes ,"
"684"	"patient.new_tumor_events.new_tumor_event.site_of_additional_surgery_new_tumor_event_mets"	"1"	"liver ,NA ,"
"685"	"patient.new_tumor_events.new_tumor_event_after_initial_treatment"	"0.249875062468766"	"NA ,no ,yes ,"
"686"	"patient.non_nodal_tumor_deposits"	"0.616691654172913"	"NA ,no ,yes ,"
"687"	"patient.number_of_abnormal_loci"	"0.145927036481759"	"0 ,1 ,4 ,5 ,9 ,NA ,"
"688"	"patient.number_of_first_degree_relatives_with_cancer_diagnosis"	"0.494252873563218"	"0 ,1 ,2 ,3 ,NA ,"
"689"	"patient.number_of_loci_tested"	"0.520739630184908"	"0 ,10 ,4 ,5 ,6 ,7 ,NA ,"
"691"	"patient.number_of_lymphnodes_positive_by_ihc"	"0.193403298350825"	"0 ,1 ,10 ,12 ,2 ,9 ,NA ,"
"693"	"patient.perineural_invasion_present"	"0.294852573713143"	"NA ,no ,yes ,"
"694"	"patient.person_neoplasm_cancer_status"	"0.80359820089955"	"NA ,tumor free ,with tumor ,"
"695"	"patient.postoperative_rx_tx"	"0.384307846076962"	"NA ,no ,yes ,"
"697"	"patient.primary_lymph_node_presentation_assessment"	"1"	"NA ,no ,yes ,"
"698"	"patient.primary_therapy_outcome_success"	"0.812093953023488"	"complete remission/response ,NA ,partial remission/response ,progressive disease ,stable disease ,"
"699"	"patient.prior_dx"	"0.330834582708646"	"no ,yes ,yes, history of synchronous and or bilateral malignancy ,"
"700"	"patient.race"	"0.0379810094952524"	"american indian or alaska native ,asian ,black or african american ,NA ,white ,"
"701"	"patient.radiation_therapy"	"0.151961500494068"	"NA ,no ,"
"703"	"patient.radiations.radiation.2.anatomic_treatment_site"	"1"	"distant recurrence ,NA ,"
"704"	"patient.radiations.radiation.2.bcr_radiation_barcode"	"1"	"NA ,tcga-aa-3692-r38346 ,tcga-aa-3713-r38350 ,tcga-g4-6314-r21827 ,"
"705"	"patient.radiations.radiation.2.bcr_radiation_uuid"	"1"	"0a2c52c9-f534-4b59-8257-9908132d9638 ,1081c34f-da75-4856-966c-8f9b10e784aa ,da4615da-1a29-4929-839c-07b56687396d ,NA ,"
"706"	"patient.radiations.radiation.2.course_number"	"1"	"2 ,NA ,"
"707"	"patient.radiations.radiation.2.day_of_form_completion"	"1"	"13 ,9 ,NA ,"
"708"	"patient.radiations.radiation.2.days_to_radiation_therapy_end"	"1"	"306 ,761 ,841 ,NA ,"
"709"	"patient.radiations.radiation.2.days_to_radiation_therapy_start"	"1"	"275 ,365 ,841 ,NA ,"
"710"	"patient.radiations.radiation.2.measure_of_response"	"1"	"NA ,partial response ,radiographic progressive disease ,"
"711"	"patient.radiations.radiation.2.month_of_form_completion"	"1"	"12 ,2 ,NA ,"
"713"	"patient.radiations.radiation.2.radiation_dosage"	"1"	"38 ,50 ,NA ,"
"714"	"patient.radiations.radiation.2.radiation_treatment_ongoing"	"1"	"NA ,no ,"
"715"	"patient.radiations.radiation.2.radiation_type"	"1"	"external ,NA ,other: specify in notes ,"
"716"	"patient.radiations.radiation.2.radiation_type_notes"	"1"	"gamma knife stereotactic radiosurgery ,NA ,"
"717"	"patient.radiations.radiation.2.regimen_indication"	"1"	"NA ,recurrence ,"
"719"	"patient.radiations.radiation.2.units"	"1"	"gy ,NA ,"
"720"	"patient.radiations.radiation.2.year_of_form_completion"	"1"	"2012 ,NA ,"
"721"	"patient.radiations.radiation.3.anatomic_treatment_site"	"1"	"distant recurrence ,NA ,"
"722"	"patient.radiations.radiation.3.bcr_radiation_barcode"	"1"	"NA ,tcga-g4-6314-r21828 ,"
"723"	"patient.radiations.radiation.3.bcr_radiation_uuid"	"1"	"9bd482d5-a6c4-4389-99ff-503503c1b98f ,NA ,"
"724"	"patient.radiations.radiation.3.course_number"	"1"	"3 ,NA ,"
"725"	"patient.radiations.radiation.3.day_of_form_completion"	"1"	"9 ,NA ,"
"726"	"patient.radiations.radiation.3.days_to_radiation_therapy_end"	"1"	"911 ,NA ,"
"727"	"patient.radiations.radiation.3.days_to_radiation_therapy_start"	"1"	"898 ,NA ,"
"729"	"patient.radiations.radiation.3.month_of_form_completion"	"1"	"2 ,NA ,"
