"V1"	"V2"	"V3"	"V4"
"408"	"patient.follow_ups.follow_up.new_tumor_events.new_tumor_event.9.days_to_new_tumor_event_after_initial_treatment"	"1"	"2367 ,6525 ,NA ,"
"410"	"patient.follow_ups.follow_up.new_tumor_events.new_tumor_event.9.new_neoplasm_event_type"	"1"	"distant metastasis ,NA ,"
"414"	"patient.follow_ups.follow_up.new_tumor_events.new_tumor_event.9.new_tumor_additional_rad_tx"	"1"	"NA ,no ,"
"415"	"patient.follow_ups.follow_up.new_tumor_events.new_tumor_event.9.new_tumor_additional_rx_tx"	"1"	"NA ,no ,"
"416"	"patient.follow_ups.follow_up.new_tumor_events.new_tumor_event.9.new_tumor_event_additional_surgery_procedure"	"1"	"NA ,no ,"
"417"	"patient.follow_ups.follow_up.new_tumor_events.new_tumor_event.9.new_tumor_metastasis_anatomic_site"	"1"	"NA ,other, specify ,"
"418"	"patient.follow_ups.follow_up.new_tumor_events.new_tumor_event.9.new_tumor_metastasis_anatomic_site_other_text"	"1"	"NA ,right head - skin and soft tissue ,small bowel ,"
"422"	"patient.follow_ups.follow_up.new_tumor_events.new_tumor_event.new_neoplasm_event_occurrence_anatomic_site"	"1"	"extremities ,lung ,NA ,other, specify ,trunk ,"
"423"	"patient.follow_ups.follow_up.new_tumor_events.new_tumor_event.new_neoplasm_event_type"	"0.437781109445277"	"distant metastasis ,locoregional recurrence ,NA ,new primary melanoma ,regional lymph node ,"
"424"	"patient.follow_ups.follow_up.new_tumor_events.new_tumor_event.new_non_melanoma_event_histologic_type_text"	"1"	"adenocarcinoma ,cml ,NA ,scc ,squamous cell carcinoma ,"
"425"	"patient.follow_ups.follow_up.new_tumor_events.new_tumor_event.new_primary_melanoma_anatomic_site"	"1"	"extremities ,head and neck ,NA ,"
"427"	"patient.follow_ups.follow_up.new_tumor_events.new_tumor_event.new_tumor_additional_rad_tx"	"0.68615692153923"	"NA ,no ,yes ,"
"428"	"patient.follow_ups.follow_up.new_tumor_events.new_tumor_event.new_tumor_additional_rx_tx"	"0.612193903048476"	"NA ,no ,yes ,"
"429"	"patient.follow_ups.follow_up.new_tumor_events.new_tumor_event.new_tumor_event_additional_surgery_procedure"	"0.462768615692154"	"NA ,no ,yes ,"
"430"	"patient.follow_ups.follow_up.new_tumor_events.new_tumor_event.new_tumor_metastasis_anatomic_site"	"0.228385807096452"	"bone ,brain ,liver ,lung ,NA ,other, specify ,"
"432"	"patient.follow_ups.follow_up.new_tumor_events.new_tumor_event.primary_anatomic_site_count"	"1"	"1 ,NA ,"
"433"	"patient.follow_ups.follow_up.new_tumor_events.new_tumor_event_after_initial_treatment"	"0.546226886556722"	"NA ,no ,yes ,"
"434"	"patient.follow_ups.follow_up.person_neoplasm_cancer_status"	"0.12743628185907"	"NA ,tumor free ,with tumor ,"
"435"	"patient.follow_ups.follow_up.postoperative_rx_tx"	"0.942528735632184"	"NA ,no ,yes ,"
"436"	"patient.follow_ups.follow_up.radiation_therapy"	"0.764617691154423"	"NA ,no ,yes ,"
"437"	"patient.follow_ups.follow_up.subsequent_primary_melanoma_during_followup"	"0.621189405297351"	"NA ,no ,yes ,"
"438"	"patient.follow_ups.follow_up.vital_status"	"0.748125937031484"	"alive ,dead ,NA ,"
"439"	"patient.follow_ups.follow_up.year_of_form_completion"	"0.402298850574713"	"2012 ,2013 ,2014 ,2015 ,NA ,"
"440"	"patient.gender"	"0.765087449468262"	"female ,male ,"
"442"	"patient.history_of_neoadjuvant_treatment"	"1"	"no ,yes ,"
"444"	"patient.icd_o_3_histology"	"0.0119940029985007"	"8720/3 ,8721/3 ,8730/3 ,8742/3 ,8743/3 ,8744/3 ,8770/3 ,8771/3 ,8772/0 ,8772/3 ,"
"447"	"patient.interferon_90_day_prior_excision_admin_indicator"	"0.573213393303348"	"NA ,no ,yes ,"
"448"	"patient.lactate_dehydrogenase_result"	"1"	"elevated ,NA ,normal ,"
"450"	"patient.melanoma_clark_level_value"	"0.891554222888556"	"i ,ii ,iii ,iv ,NA ,v ,"
"451"	"patient.melanoma_origin_skin_anatomic_site"	"1"	"NA ,non-glabrous skin ,"
"452"	"patient.melanoma_ulceration_indicator"	"0.15792103948026"	"NA ,no ,yes ,"
"454"	"patient.new_tumor_events.new_tumor_dx_prior_submitted_specimen_dx"	"0.205397301349325"	"NA ,no ,yes ,"
"455"	"patient.new_tumor_events.new_tumor_event.10.additional_pharmaceutical_therapy"	"0.746626686656672"	"NA ,no ,yes ,"
"456"	"patient.new_tumor_events.new_tumor_event.10.additional_radiation_therapy"	"1"	"NA ,no ,"
"457"	"patient.new_tumor_events.new_tumor_event.10.days_to_new_tumor_event_additional_surgery_procedure"	"1"	"1359 ,1823 ,4027 ,NA ,"
"460"	"patient.new_tumor_events.new_tumor_event.10.new_neoplasm_event_type"	"1"	"distant metastasis ,locoregional recurrence ,NA ,"
"464"	"patient.new_tumor_events.new_tumor_event.10.new_tumor_event_additional_surgery_procedure"	"1"	"NA ,no ,yes ,"
"465"	"patient.new_tumor_events.new_tumor_event.10.new_tumor_metastasis_anatomic_site"	"1"	"bone ,NA ,other, specify ,"
"468"	"patient.new_tumor_events.new_tumor_event.11.additional_pharmaceutical_therapy"	"0.451274362818591"	"NA ,no ,yes ,"
"469"	"patient.new_tumor_events.new_tumor_event.11.additional_radiation_therapy"	"1"	"NA ,no ,yes ,"
"470"	"patient.new_tumor_events.new_tumor_event.11.days_to_new_tumor_event_additional_surgery_procedure"	"1"	"1359 ,1863 ,4027 ,NA ,"
"473"	"patient.new_tumor_events.new_tumor_event.11.new_neoplasm_event_type"	"1"	"distant metastasis ,locoregional recurrence ,NA ,"
"477"	"patient.new_tumor_events.new_tumor_event.11.new_tumor_event_additional_surgery_procedure"	"0.679660169915043"	"NA ,no ,yes ,"
"478"	"patient.new_tumor_events.new_tumor_event.11.new_tumor_metastasis_anatomic_site"	"0.621189405297351"	"brain ,liver ,NA ,other, specify ,"
"479"	"patient.new_tumor_events.new_tumor_event.11.new_tumor_metastasis_anatomic_site_other_text"	"0.489755122438781"	"adrenal ,NA ,posterior scalp ,right hip soft tissue ,right neck ,right poster chest ,soft tissue, pericolic gutter ,"
"481"	"patient.new_tumor_events.new_tumor_event.12.additional_pharmaceutical_therapy"	"1"	"NA ,no ,yes ,"
"482"	"patient.new_tumor_events.new_tumor_event.12.additional_radiation_therapy"	"0.570521628937112"	"NA ,no ,"
"483"	"patient.new_tumor_events.new_tumor_event.12.days_to_new_tumor_event_additional_surgery_procedure"	"0.303348325837081"	"1988 ,2107 ,4027 ,NA ,"
"484"	"patient.new_tumor_events.new_tumor_event.12.days_to_new_tumor_event_after_initial_treatment"	"0.562218890554723"	"1795 ,1988 ,2105 ,4027 ,4044 ,4447 ,779 ,NA ,"
"486"	"patient.new_tumor_events.new_tumor_event.12.new_neoplasm_event_type"	"0.180909545227386"	"distant metastasis ,locoregional recurrence ,NA ,regional lymph node ,"
"490"	"patient.new_tumor_events.new_tumor_event.12.new_tumor_event_additional_surgery_procedure"	"0.35232383808096"	"NA ,no ,yes ,"
"491"	"patient.new_tumor_events.new_tumor_event.12.new_tumor_metastasis_anatomic_site"	"1"	"lung ,NA ,other, specify ,"
"492"	"patient.new_tumor_events.new_tumor_event.12.new_tumor_metastasis_anatomic_site_other_text"	"1"	"NA ,right scalp ,spleen ,"
"494"	"patient.new_tumor_events.new_tumor_event.13.additional_pharmaceutical_therapy"	"1"	"NA ,no ,yes ,"
"495"	"patient.new_tumor_events.new_tumor_event.13.additional_radiation_therapy"	"1"	"NA ,no ,"
"496"	"patient.new_tumor_events.new_tumor_event.13.days_to_new_tumor_event_additional_surgery_procedure"	"1"	"2023 ,4187 ,NA ,"
"497"	"patient.new_tumor_events.new_tumor_event.13.days_to_new_tumor_event_after_initial_treatment"	"1"	"2023 ,4044 ,4187 ,4447 ,NA ,"
"499"	"patient.new_tumor_events.new_tumor_event.13.new_neoplasm_event_type"	"1"	"distant metastasis ,NA ,"
"503"	"patient.new_tumor_events.new_tumor_event.13.new_tumor_event_additional_surgery_procedure"	"1"	"NA ,no ,yes ,"
"504"	"patient.new_tumor_events.new_tumor_event.13.new_tumor_metastasis_anatomic_site"	"1"	"lung ,NA ,other, specify ,"
"505"	"patient.new_tumor_events.new_tumor_event.13.new_tumor_metastasis_anatomic_site_other_text"	"1"	"mediastinum ,NA ,right posterior chest ,right temple ,"
"507"	"patient.new_tumor_events.new_tumor_event.14.additional_pharmaceutical_therapy"	"1"	"NA ,no ,yes ,"
"508"	"patient.new_tumor_events.new_tumor_event.14.additional_radiation_therapy"	"1"	"NA ,no ,yes ,"
"509"	"patient.new_tumor_events.new_tumor_event.14.days_to_new_tumor_event_additional_surgery_procedure"	"1"	"2121 ,4187 ,NA ,"
"510"	"patient.new_tumor_events.new_tumor_event.14.days_to_new_tumor_event_after_initial_treatment"	"1"	"2121 ,4163 ,4187 ,4447 ,NA ,"
"512"	"patient.new_tumor_events.new_tumor_event.14.new_neoplasm_event_type"	"1"	"distant metastasis ,locoregional recurrence ,NA ,"
"516"	"patient.new_tumor_events.new_tumor_event.14.new_tumor_event_additional_surgery_procedure"	"1"	"NA ,no ,yes ,"
"517"	"patient.new_tumor_events.new_tumor_event.14.new_tumor_metastasis_anatomic_site"	"1"	"brain ,liver ,NA ,other, specify ,"
"518"	"patient.new_tumor_events.new_tumor_event.14.new_tumor_metastasis_anatomic_site_other_text"	"1"	"NA ,right upper scalp ,"
"520"	"patient.new_tumor_events.new_tumor_event.15.additional_pharmaceutical_therapy"	"1"	"NA ,no ,"
"521"	"patient.new_tumor_events.new_tumor_event.15.additional_radiation_therapy"	"1"	"NA ,no ,"
"522"	"patient.new_tumor_events.new_tumor_event.15.days_to_new_tumor_event_additional_surgery_procedure"	"1"	"2151 ,4187 ,NA ,"
"523"	"patient.new_tumor_events.new_tumor_event.15.days_to_new_tumor_event_after_initial_treatment"	"1"	"2151 ,4184 ,4187 ,NA ,"
"525"	"patient.new_tumor_events.new_tumor_event.15.new_neoplasm_event_type"	"1"	"distant metastasis ,NA ,"
"529"	"patient.new_tumor_events.new_tumor_event.15.new_tumor_event_additional_surgery_procedure"	"1"	"NA ,no ,yes ,"
"530"	"patient.new_tumor_events.new_tumor_event.15.new_tumor_metastasis_anatomic_site"	"1"	"bone ,NA ,other, specify ,"
"531"	"patient.new_tumor_events.new_tumor_event.15.new_tumor_metastasis_anatomic_site_other_text"	"1"	"left thigh ,NA ,right posterior scalp ,"
"533"	"patient.new_tumor_events.new_tumor_event.16.additional_pharmaceutical_therapy"	"1"	"NA ,no ,"
"534"	"patient.new_tumor_events.new_tumor_event.16.additional_radiation_therapy"	"1"	"NA ,no ,"
"535"	"patient.new_tumor_events.new_tumor_event.16.days_to_new_tumor_event_additional_surgery_procedure"	"1"	"2195 ,4187 ,NA ,"
"536"	"patient.new_tumor_events.new_tumor_event.16.days_to_new_tumor_event_after_initial_treatment"	"1"	"2195 ,4187 ,NA ,"
"538"	"patient.new_tumor_events.new_tumor_event.16.new_neoplasm_event_type"	"1"	"distant metastasis ,NA ,"
"542"	"patient.new_tumor_events.new_tumor_event.16.new_tumor_event_additional_surgery_procedure"	"1"	"NA ,yes ,"
"543"	"patient.new_tumor_events.new_tumor_event.16.new_tumor_metastasis_anatomic_site"	"1"	"NA ,other, specify ,"
"544"	"patient.new_tumor_events.new_tumor_event.16.new_tumor_metastasis_anatomic_site_other_text"	"1"	"left thigh ,NA ,right upper back ,"
"546"	"patient.new_tumor_events.new_tumor_event.17.additional_pharmaceutical_therapy"	"1"	"NA ,no ,"
"547"	"patient.new_tumor_events.new_tumor_event.17.additional_radiation_therapy"	"1"	"NA ,no ,"
"548"	"patient.new_tumor_events.new_tumor_event.17.days_to_new_tumor_event_additional_surgery_procedure"	"1"	"2334 ,4321 ,NA ,"
"549"	"patient.new_tumor_events.new_tumor_event.17.days_to_new_tumor_event_after_initial_treatment"	"1"	"2334 ,4321 ,NA ,"
"551"	"patient.new_tumor_events.new_tumor_event.17.new_neoplasm_event_type"	"1"	"distant metastasis ,NA ,"
"555"	"patient.new_tumor_events.new_tumor_event.17.new_tumor_event_additional_surgery_procedure"	"1"	"NA ,yes ,"
"556"	"patient.new_tumor_events.new_tumor_event.17.new_tumor_metastasis_anatomic_site"	"1"	"NA ,other, specify ,"
"557"	"patient.new_tumor_events.new_tumor_event.17.new_tumor_metastasis_anatomic_site_other_text"	"1"	"base penis ,NA ,right anterior chest ,"
"559"	"patient.new_tumor_events.new_tumor_event.18.additional_pharmaceutical_therapy"	"1"	"NA ,no ,"
"560"	"patient.new_tumor_events.new_tumor_event.18.additional_radiation_therapy"	"1"	"NA ,no ,"
"561"	"patient.new_tumor_events.new_tumor_event.18.days_to_new_tumor_event_additional_surgery_procedure"	"1"	"2334 ,4383 ,NA ,"
"562"	"patient.new_tumor_events.new_tumor_event.18.days_to_new_tumor_event_after_initial_treatment"	"1"	"2388 ,4370 ,NA ,"
"564"	"patient.new_tumor_events.new_tumor_event.18.new_neoplasm_event_type"	"1"	"distant metastasis ,locoregional recurrence ,NA ,"
"568"	"patient.new_tumor_events.new_tumor_event.18.new_tumor_event_additional_surgery_procedure"	"1"	"NA ,yes ,"
"569"	"patient.new_tumor_events.new_tumor_event.18.new_tumor_metastasis_anatomic_site"	"1"	"NA ,other, specify ,"
"570"	"patient.new_tumor_events.new_tumor_event.18.new_tumor_metastasis_anatomic_site_other_text"	"1"	"left lower back ,NA ,"
"572"	"patient.new_tumor_events.new_tumor_event.19.additional_pharmaceutical_therapy"	"1"	"NA ,no ,"
"573"	"patient.new_tumor_events.new_tumor_event.19.additional_radiation_therapy"	"1"	"NA ,no ,"
"574"	"patient.new_tumor_events.new_tumor_event.19.days_to_new_tumor_event_additional_surgery_procedure"	"1"	"2388 ,4410 ,NA ,"
"575"	"patient.new_tumor_events.new_tumor_event.19.days_to_new_tumor_event_after_initial_treatment"	"1"	"2388 ,4396 ,NA ,"
"577"	"patient.new_tumor_events.new_tumor_event.19.new_neoplasm_event_type"	"1"	"distant metastasis ,NA ,"
"581"	"patient.new_tumor_events.new_tumor_event.19.new_tumor_event_additional_surgery_procedure"	"1"	"NA ,yes ,"
"582"	"patient.new_tumor_events.new_tumor_event.19.new_tumor_metastasis_anatomic_site"	"1"	"brain ,NA ,other, specify ,"
"583"	"patient.new_tumor_events.new_tumor_event.19.new_tumor_metastasis_anatomic_site_other_text"	"1"	"left anterior abdomen ,NA ,"
"585"	"patient.new_tumor_events.new_tumor_event.2.additional_pharmaceutical_therapy"	"0.873563218390805"	"NA ,no ,yes ,"
"586"	"patient.new_tumor_events.new_tumor_event.2.additional_radiation_therapy"	"0.807096451774113"	"NA ,no ,yes ,"
"589"	"patient.new_tumor_events.new_tumor_event.2.new_neoplasm_event_occurrence_anatomic_site"	"0.101949025487256"	"colon ,extremities ,NA ,other, specify ,trunk ,"
"590"	"patient.new_tumor_events.new_tumor_event.2.new_neoplasm_event_type"	"0.781609195402299"	"distant metastasis ,locoregional recurrence ,NA ,new primary melanoma ,regional lymph node ,"
"591"	"patient.new_tumor_events.new_tumor_event.2.new_non_melanoma_event_histologic_type_text"	"0.104447776111944"	"b cell low grade non-hodgkins lymphoma ,basal cell carcinoma ,NA ,rectal adenocarcinoma ,scc ,squamous cell carcinoma ,"
"592"	"patient.new_tumor_events.new_tumor_event.2.new_primary_melanoma_anatomic_site"	"1"	"extremities ,head and neck ,NA ,trunk ,"
"594"	"patient.new_tumor_events.new_tumor_event.2.new_tumor_event_additional_surgery_procedure"	"0.755622188905547"	"NA ,no ,yes ,"
"595"	"patient.new_tumor_events.new_tumor_event.2.new_tumor_metastasis_anatomic_site"	"0.388305847076462"	"bone ,brain ,liver ,lung ,NA ,other, specify ,"
"597"	"patient.new_tumor_events.new_tumor_event.2.primary_anatomic_site_count"	"0.605846689760466"	"1 ,NA ,"
"598"	"patient.new_tumor_events.new_tumor_event.20.additional_pharmaceutical_therapy"	"1"	"NA ,no ,"
"599"	"patient.new_tumor_events.new_tumor_event.20.additional_radiation_therapy"	"1"	"NA ,no ,"
"601"	"patient.new_tumor_events.new_tumor_event.20.days_to_new_tumor_event_after_initial_treatment"	"1"	"2388 ,4396 ,NA ,"
"603"	"patient.new_tumor_events.new_tumor_event.20.new_neoplasm_event_type"	"1"	"distant metastasis ,NA ,"
"607"	"patient.new_tumor_events.new_tumor_event.20.new_tumor_event_additional_surgery_procedure"	"1"	"NA ,no ,"
"608"	"patient.new_tumor_events.new_tumor_event.20.new_tumor_metastasis_anatomic_site"	"1"	"liver ,NA ,other, specify ,"
"609"	"patient.new_tumor_events.new_tumor_event.20.new_tumor_metastasis_anatomic_site_other_text"	"1"	"abdominal soft tissue ,NA ,"
"611"	"patient.new_tumor_events.new_tumor_event.21.additional_pharmaceutical_therapy"	"1"	"NA ,no ,"
"612"	"patient.new_tumor_events.new_tumor_event.21.additional_radiation_therapy"	"1"	"NA ,no ,"
"614"	"patient.new_tumor_events.new_tumor_event.21.days_to_new_tumor_event_after_initial_treatment"	"1"	"2388 ,4396 ,NA ,"
"616"	"patient.new_tumor_events.new_tumor_event.21.new_neoplasm_event_type"	"1"	"distant metastasis ,NA ,"
"620"	"patient.new_tumor_events.new_tumor_event.21.new_tumor_event_additional_surgery_procedure"	"1"	"NA ,no ,"
"621"	"patient.new_tumor_events.new_tumor_event.21.new_tumor_metastasis_anatomic_site"	"1"	"NA ,other, specify ,"
"622"	"patient.new_tumor_events.new_tumor_event.21.new_tumor_metastasis_anatomic_site_other_text"	"1"	"chest wall soft tissue ,NA ,retroperitoneal nodules ,"
"624"	"patient.new_tumor_events.new_tumor_event.22.additional_pharmaceutical_therapy"	"1"	"NA ,no ,"
"625"	"patient.new_tumor_events.new_tumor_event.22.additional_radiation_therapy"	"1"	"NA ,no ,"
"627"	"patient.new_tumor_events.new_tumor_event.22.days_to_new_tumor_event_after_initial_treatment"	"1"	"2388 ,4396 ,NA ,"
"629"	"patient.new_tumor_events.new_tumor_event.22.new_neoplasm_event_type"	"1"	"distant metastasis ,NA ,"
"633"	"patient.new_tumor_events.new_tumor_event.22.new_tumor_event_additional_surgery_procedure"	"1"	"NA ,no ,"
"634"	"patient.new_tumor_events.new_tumor_event.22.new_tumor_metastasis_anatomic_site"	"1"	"NA ,other, specify ,"
"635"	"patient.new_tumor_events.new_tumor_event.22.new_tumor_metastasis_anatomic_site_other_text"	"1"	"mediastinal lymph ,mediastinal lymph node ,NA ,"
"637"	"patient.new_tumor_events.new_tumor_event.23.additional_pharmaceutical_therapy"	"1"	"NA ,no ,"
"638"	"patient.new_tumor_events.new_tumor_event.23.additional_radiation_therapy"	"1"	"NA ,no ,"
"640"	"patient.new_tumor_events.new_tumor_event.23.days_to_new_tumor_event_after_initial_treatment"	"1"	"2388 ,4396 ,NA ,"
"642"	"patient.new_tumor_events.new_tumor_event.23.new_neoplasm_event_type"	"1"	"distant metastasis ,NA ,"
"646"	"patient.new_tumor_events.new_tumor_event.23.new_tumor_event_additional_surgery_procedure"	"1"	"NA ,no ,"
"647"	"patient.new_tumor_events.new_tumor_event.23.new_tumor_metastasis_anatomic_site"	"1"	"NA ,other, specify ,"
"648"	"patient.new_tumor_events.new_tumor_event.23.new_tumor_metastasis_anatomic_site_other_text"	"1"	"NA ,pancreatic masses ,right buttock ,"
"650"	"patient.new_tumor_events.new_tumor_event.24.additional_pharmaceutical_therapy"	"1"	"NA ,no ,"
"651"	"patient.new_tumor_events.new_tumor_event.24.additional_radiation_therapy"	"1"	"NA ,no ,yes ,"
"653"	"patient.new_tumor_events.new_tumor_event.24.days_to_new_tumor_event_after_initial_treatment"	"1"	"2388 ,4441 ,NA ,"
"655"	"patient.new_tumor_events.new_tumor_event.24.new_neoplasm_event_type"	"1"	"distant metastasis ,NA ,"
"659"	"patient.new_tumor_events.new_tumor_event.24.new_tumor_event_additional_surgery_procedure"	"1"	"NA ,no ,"
"660"	"patient.new_tumor_events.new_tumor_event.24.new_tumor_metastasis_anatomic_site"	"1"	"bone ,NA ,other, specify ,"
"661"	"patient.new_tumor_events.new_tumor_event.24.new_tumor_metastasis_anatomic_site_other_text"	"1"	"left axilla ,NA ,"
"663"	"patient.new_tumor_events.new_tumor_event.25.additional_pharmaceutical_therapy"	"1"	"NA ,no ,"
"664"	"patient.new_tumor_events.new_tumor_event.25.additional_radiation_therapy"	"1"	"NA ,no ,"
"665"	"patient.new_tumor_events.new_tumor_event.25.days_to_new_tumor_event_additional_surgery_procedure"	"1"	"2446 ,NA ,"
"666"	"patient.new_tumor_events.new_tumor_event.25.days_to_new_tumor_event_after_initial_treatment"	"1"	"2446 ,NA ,"
"668"	"patient.new_tumor_events.new_tumor_event.25.new_neoplasm_event_type"	"1"	"distant metastasis ,NA ,"
"672"	"patient.new_tumor_events.new_tumor_event.25.new_tumor_event_additional_surgery_procedure"	"1"	"NA ,yes ,"
"673"	"patient.new_tumor_events.new_tumor_event.25.new_tumor_metastasis_anatomic_site"	"1"	"NA ,other, specify ,"
"674"	"patient.new_tumor_events.new_tumor_event.25.new_tumor_metastasis_anatomic_site_other_text"	"1"	"NA ,right hip ,"
"676"	"patient.new_tumor_events.new_tumor_event.3.additional_pharmaceutical_therapy"	"0.776611694152924"	"NA ,no ,yes ,"
"677"	"patient.new_tumor_events.new_tumor_event.3.additional_radiation_therapy"	"0.371314342828586"	"NA ,no ,yes ,"
"681"	"patient.new_tumor_events.new_tumor_event.3.new_neoplasm_event_type"	"0.981009495252374"	"distant metastasis ,locoregional recurrence ,NA ,new primary melanoma ,regional lymph node ,"
"683"	"patient.new_tumor_events.new_tumor_event.3.new_primary_melanoma_anatomic_site"	"1"	"extremities ,NA ,trunk ,"
"685"	"patient.new_tumor_events.new_tumor_event.3.new_tumor_event_additional_surgery_procedure"	"0.47376311844078"	"NA ,no ,yes ,"
"686"	"patient.new_tumor_events.new_tumor_event.3.new_tumor_metastasis_anatomic_site"	"0.214392803598201"	"bone ,brain ,liver ,lung ,NA ,other, specify ,"
"688"	"patient.new_tumor_events.new_tumor_event.3.primary_anatomic_site_count"	"1"	"1 ,NA ,"
"689"	"patient.new_tumor_events.new_tumor_event.4.additional_pharmaceutical_therapy"	"0.661169415292354"	"NA ,no ,yes ,"
"690"	"patient.new_tumor_events.new_tumor_event.4.additional_radiation_therapy"	"1"	"NA ,no ,yes ,"
"693"	"patient.new_tumor_events.new_tumor_event.4.new_neoplasm_event_occurrence_anatomic_site"	"1"	"extremities ,NA ,trunk ,"
"694"	"patient.new_tumor_events.new_tumor_event.4.new_neoplasm_event_type"	"0.383808095952024"	"distant metastasis ,locoregional recurrence ,NA ,new primary melanoma ,regional lymph node ,"
"695"	"patient.new_tumor_events.new_tumor_event.4.new_non_melanoma_event_histologic_type_text"	"1"	"basal cell carcinoma ,NA ,squamous cell carcinoma ,"
"696"	"patient.new_tumor_events.new_tumor_event.4.new_primary_melanoma_anatomic_site"	"1"	"extremities ,head and neck ,NA ,trunk ,"
"698"	"patient.new_tumor_events.new_tumor_event.4.new_tumor_event_additional_surgery_procedure"	"0.220889555222389"	"NA ,no ,yes ,"
"699"	"patient.new_tumor_events.new_tumor_event.4.new_tumor_metastasis_anatomic_site"	"1"	"bone ,brain ,liver ,lung ,NA ,other, specify ,"
"701"	"patient.new_tumor_events.new_tumor_event.4.primary_anatomic_site_count"	"1"	"1 ,NA ,"
"702"	"patient.new_tumor_events.new_tumor_event.5.additional_pharmaceutical_therapy"	"0.457271364317841"	"NA ,no ,yes ,"
"703"	"patient.new_tumor_events.new_tumor_event.5.additional_radiation_therapy"	"0.590204897551224"	"NA ,no ,yes ,"
"706"	"patient.new_tumor_events.new_tumor_event.5.new_neoplasm_event_occurrence_anatomic_site"	"0.113943028485757"	"colon ,head and neck ,NA ,other, specify ,prostate ,trunk ,"
"707"	"patient.new_tumor_events.new_tumor_event.5.new_neoplasm_event_type"	"0.424287856071964"	"distant metastasis ,locoregional recurrence ,NA ,new primary melanoma ,"
"708"	"patient.new_tumor_events.new_tumor_event.5.new_non_melanoma_event_histologic_type_text"	"0.107946026986507"	"adenocarcinoma ,basal cell carcinoma ,carcinoma ,merkel cell carcinoma ,mycosis fungoides ,NA ,"
"709"	"patient.new_tumor_events.new_tumor_event.5.new_primary_melanoma_anatomic_site"	"1"	"extremities ,NA ,trunk ,"
"711"	"patient.new_tumor_events.new_tumor_event.5.new_tumor_event_additional_surgery_procedure"	"0.431284357821089"	"NA ,no ,yes ,"
"712"	"patient.new_tumor_events.new_tumor_event.5.new_tumor_metastasis_anatomic_site"	"0.195402298850575"	"bone ,brain ,liver ,NA ,other, specify ,"
"714"	"patient.new_tumor_events.new_tumor_event.5.primary_anatomic_site_count"	"1"	"1 ,NA ,"
"715"	"patient.new_tumor_events.new_tumor_event.6.additional_pharmaceutical_therapy"	"1"	"NA ,no ,yes ,"
"716"	"patient.new_tumor_events.new_tumor_event.6.additional_radiation_therapy"	"1"	"NA ,no ,yes ,"
"719"	"patient.new_tumor_events.new_tumor_event.6.new_neoplasm_event_occurrence_anatomic_site"	"1"	"head and neck ,NA ,prostate ,"
"720"	"patient.new_tumor_events.new_tumor_event.6.new_neoplasm_event_type"	"0.132433783108446"	"distant metastasis ,locoregional recurrence ,NA ,new primary melanoma ,regional lymph node ,"
"721"	"patient.new_tumor_events.new_tumor_event.6.new_non_melanoma_event_histologic_type_text"	"1"	"adenocarcinoma ,basal cell carcinoma ,NA ,"
"722"	"patient.new_tumor_events.new_tumor_event.6.new_primary_melanoma_anatomic_site"	"1"	"extremities ,NA ,trunk ,"
"724"	"patient.new_tumor_events.new_tumor_event.6.new_tumor_event_additional_surgery_procedure"	"0.162418790604698"	"NA ,no ,yes ,"
"725"	"patient.new_tumor_events.new_tumor_event.6.new_tumor_metastasis_anatomic_site"	"0.392303848075962"	"bone ,brain ,liver ,lung ,NA ,other, specify ,"
"727"	"patient.new_tumor_events.new_tumor_event.6.primary_anatomic_site_count"	"1"	"1 ,NA ,"
"728"	"patient.new_tumor_events.new_tumor_event.7.additional_pharmaceutical_therapy"	"0.692153923038481"	"NA ,no ,yes ,"
"729"	"patient.new_tumor_events.new_tumor_event.7.additional_radiation_therapy"	"0.578710644677661"	"NA ,no ,yes ,"
"730"	"patient.new_tumor_events.new_tumor_event.7.days_to_new_tumor_event_additional_surgery_procedure"	"0.0524737631184408"	"1156 ,1877 ,2077 ,3097 ,3795 ,4225 ,657 ,7652 ,NA ,"
"732"	"patient.new_tumor_events.new_tumor_event.7.new_neoplasm_event_occurrence_anatomic_site"	"1"	"extremities ,NA ,"
"733"	"patient.new_tumor_events.new_tumor_event.7.new_neoplasm_event_type"	"0.0449775112443778"	"distant metastasis ,locoregional recurrence ,NA ,new primary melanoma ,regional lymph node ,"
"734"	"patient.new_tumor_events.new_tumor_event.7.new_non_melanoma_event_histologic_type_text"	"1"	"basal cell carcinoma ,NA ,"
"735"	"patient.new_tumor_events.new_tumor_event.7.new_primary_melanoma_anatomic_site"	"1"	"head and neck ,NA ,"
"737"	"patient.new_tumor_events.new_tumor_event.7.new_tumor_event_additional_surgery_procedure"	"0.0644677661169415"	"NA ,no ,yes ,"
"738"	"patient.new_tumor_events.new_tumor_event.7.new_tumor_metastasis_anatomic_site"	"1"	"bone ,liver ,NA ,other, specify ,"
"740"	"patient.new_tumor_events.new_tumor_event.7.primary_anatomic_site_count"	"1"	"1 ,NA ,"
"741"	"patient.new_tumor_events.new_tumor_event.8.additional_pharmaceutical_therapy"	"0.876061969015492"	"NA ,no ,yes ,"
"742"	"patient.new_tumor_events.new_tumor_event.8.additional_radiation_therapy"	"0.490254872563718"	"NA ,no ,yes ,"
